#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-05-08T17:48:25 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5af1e13792ae	
#INFO	-out.max=unlimited	
#INFO	queryParameters=33	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:I/345&tab:{I/345/gaia2}&key:source=I/345/gaia2&HTTPPRM:&
#-c=VFTS 682
#-c.eq=J2000
#-c.r=  10
#-c.u=arcmin
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=DR2Name
#-out=RA_ICRS
#-out=e_RA_ICRS
#-out=DE_ICRS
#-out=e_DE_ICRS
#-out=Source
#-out=Plx
#-out=e_Plx
#-out=pmRA
#-out=e_pmRA
#-out=pmDE
#-out=e_pmDE
#-out=epsi
#epsi=<1
#-out=Nper
#Nper=>=5
#-out=Gmag
#Gmag=>17
#-out=e_Gmag
#-out=RPmag
#-out=RV
#-out=e_RV
#
#INFO	-c=084.731358-69.074089,rm=10.	
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	DR2Name	(a28)	Unique source designation (unique across all Data Releases) (Gaia DR2 NNNNNNNNNNNNNNNNNNN) (designation) (1)	[ucd=meta.id]
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	e_RA_ICRS	(F7.4)	Standard error of right ascension (e_RA*cosDE) (ra_error)	[ucd=stat.error;pos.eq.ra]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	e_DE_ICRS	(F7.4)	Standard error of declination (dec_error)	[ucd=stat.error;pos.eq.dec]
#Column	Source	(I19)	Unique source identifier (unique within a particular Data Release) (source_id) (G2)	[ucd=meta.id;meta.main]
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	e_Plx	(F7.4)	? Standard error of parallax (parallax_error)	[ucd=stat.error;pos.parallax]
#Column	pmRA	(F9.3)	? Proper motion in right ascension direction (pmRA*cosDE) (pmra) (3)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F6.3)	? Standard error of proper motion in right ascension direction (pmra_error)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	? Proper motion in declination direction (pmdec) (4)	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F6.3)	? Standard error of proper motion in declination direction (pmdec_error)	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	epsi	(F6.3)	Excess noise of the source (astrometric_excess_noise) (12)	[ucd=stat.value]
#Column	Nper	(I2)	Number of visibility periods used in Astrometric solution (visibility_periods_used)	[ucd=meta.number]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	e_Gmag	(F6.4)	Standard error of G-band mean magnitude (Vega) (added by CDS) (phot_g_mean_mag_error)	[ucd=stat.error;phot.mag;stat.mean]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	RV	(F7.2)	? Spectroscopic radial velocity in the solar barycentric reference frame (radial_velocity)	[ucd=spect.dopplerVeloc.opt;pos.barycenter]
#Column	e_RV	(F5.2)	? Radial velocity error (radial_velocity_error) (30)	[ucd=stat.error;spect.dopplerVeloc.opt;pos.barycenter]
DR2Name|RA_ICRS|e_RA_ICRS|DE_ICRS|e_DE_ICRS|Source|Plx|e_Plx|pmRA|e_pmRA|pmDE|e_pmDE|epsi|Nper|Gmag|e_Gmag|RPmag|RV|e_RV
Gaia DR2 4657692063159958272|084.35203115016| 0.1413|-69.10788752597| 0.1395|4657692063159958272|    0.0074| 0.1388|    1.627| 0.298|    0.502| 0.283| 0.322|17|18.0987|0.0024|17.1507|       |
Gaia DR2 4657692161978288256|084.27192971319| 0.4166|-69.08037607957| 0.4556|4657692161978288256|    0.1921| 0.4383|    4.252| 0.890|    0.534| 1.012| 0.000|15|19.6046|0.0055|18.0282|       |
Gaia DR2 4657692161978515584|084.30567113922| 1.8453|-69.08489346212| 1.9344|4657692161978515584|          |       |         |      |         |      | 0.000|10|20.7911|0.0173|       |       |
Gaia DR2 4657692161978288896|084.27630626572| 0.8866|-69.08518013162| 0.8277|4657692161978288896|    1.5753| 0.9096|   -1.676| 1.958|   -1.489| 2.140| 0.000|13|20.3386|0.0100|       |       |
Gaia DR2 4657692063179729152|084.33166953329| 1.0396|-69.11333049172| 0.5718|4657692063179729152|    2.2770| 1.1338|    2.263| 1.493|   -1.070| 1.524| 0.000| 6|19.4709|0.0112|       |       |
Gaia DR2 4657692161978288768|084.27597588891| 1.2501|-69.08403553816| 1.0587|4657692161978288768|    1.2423| 1.2147|    1.525| 2.605|    2.402| 2.628| 0.000|11|20.4648|0.0114|       |       |
Gaia DR2 4657692161978288640|084.27412333661| 0.3413|-69.07693134505| 0.3655|4657692161978288640|    0.0722| 0.3459|    2.028| 0.715|    0.502| 0.826| 0.143|15|19.3446|0.0048|       |       |
Gaia DR2 4657692097539466624|084.34546085290| 0.6685|-69.09795075461| 0.5443|4657692097539466624|    0.6362| 0.5704|   -0.134| 1.477|   12.534| 1.134| 0.000|13|19.9363|0.0094|       |       |
Gaia DR2 4657692161978363648|084.30800857739| 2.0834|-69.08486959748| 1.6662|4657692161978363648|          |       |         |      |         |      | 0.000| 7|20.8550|0.0199|       |       |
Gaia DR2 4657692127618549504|084.26941102146| 1.0074|-69.09407366213| 0.7905|4657692127618549504|   -0.3526| 0.7813|   -7.482| 2.451|    0.760| 1.581| 0.000|13|20.4097|0.0085|18.4005|       |
Gaia DR2 4657692097539467136|084.34715154300| 0.1228|-69.09783697729| 0.1093|4657692097539467136|   -0.1272| 0.1108|    1.828| 0.254|    0.936| 0.225| 0.000|16|17.8028|0.0060|17.0458|       |
Gaia DR2 4657692161978361088|084.30363315406| 1.3361|-69.09268415415| 1.0380|4657692161978361088|    1.0549| 0.9827|    3.201| 3.278|   -1.453| 1.978| 0.000|11|20.5689|0.0126|       |       |
Gaia DR2 4657692093229017088|084.32055783906| 1.3923|-69.09213081939| 1.1679|4657692093229017088|    0.2898| 1.2340|   -4.664| 3.118|    0.882| 2.428| 0.000|12|20.6705|0.0155|       |       |
Gaia DR2 4657692127618624640|084.30685853402| 0.9608|-69.09595966896| 0.8652|4657692127618624640|    0.1309| 0.8003|   -0.360| 2.305|   -0.175| 1.618| 0.000|11|20.2956|0.0088|       |       |
Gaia DR2 4657692127618549760|084.27085035302| 0.5605|-69.09219971817| 0.5310|4657692127618549760|   -0.8827| 0.5223|    1.344| 1.210|   -0.263| 1.034| 0.000|16|19.9646|0.0067|18.3114|       |
Gaia DR2 4657692161978288384|084.27213929970| 0.2269|-69.07676170692| 0.2521|4657692161978288384|    0.0655| 0.2290|    1.689| 0.452|    1.253| 0.534| 0.000|14|18.7268|0.0028|17.7053|       |
Gaia DR2 4657692093229017728|084.31957071492| 0.7270|-69.09575759992| 0.6393|4657692093229017728|   -0.6195| 0.6487|   -2.288| 1.757|    0.381| 1.324| 0.000|13|20.1277|0.0083|       |       |
Gaia DR2 4657692058869375744|084.34572227623| 0.2814|-69.11481787583| 0.2968|4657692058869375744|   -0.4962| 0.2848|    1.335| 0.585|    0.124| 0.581| 0.938|17|19.0254|0.0045|       |       |
Gaia DR2 4657692161978289664|084.27892216481| 0.3758|-69.07856936870| 0.3846|4657692161978289664|   -1.1967| 0.3811|    1.725| 0.792|    2.609| 0.782| 0.000|15|19.4527|0.0046|18.1151|       |
Gaia DR2 4657692127618554112|084.29068202830| 0.5864|-69.09322573548| 0.5038|4657692127618554112|   -1.8272| 0.4987|   -0.846| 1.382|    1.139| 0.953| 0.000|14|19.8330|0.0087|18.0260|       |
Gaia DR2 4657692127566407040|084.30849646628| 0.4966|-69.10182364631| 0.4634|4657692127566407040|    0.4733| 0.4780|    0.653| 1.063|   -0.129| 0.919| 0.905|15|19.7675|0.0077|17.7627|       |
Gaia DR2 4657692058845162752|084.32798359652| 0.2933|-69.10952228572| 0.2958|4657692058845162752|   -0.0362| 0.2877|    2.556| 0.627|    1.403| 0.587| 0.950|17|19.1026|0.0040|17.4132|       |
Gaia DR2 4657692097539461376|084.33018166317| 0.1068|-69.10045960724| 0.0986|4657692097539461376|    0.0761| 0.0998|    1.589| 0.237|    0.709| 0.196| 0.092|14|17.5367|0.0016|16.4374|       |
Gaia DR2 4657692161978360576|084.30290275550| 1.9240|-69.08739286483| 1.2751|4657692161978360576|          |       |         |      |         |      | 0.000| 8|20.8651|0.0224|       |       |
Gaia DR2 4657692058846930688|084.32043863252| 0.3363|-69.10781076929| 0.3393|4657692058846930688|   -0.1091| 0.3277|    2.441| 0.724|    0.918| 0.671| 0.959|17|19.3039|0.0055|17.4130|       |
Gaia DR2 4657692917862528512|084.26846004549| 0.1686|-69.08056345313| 0.1738|4657692917862528512|    0.0629| 0.1731|    0.508| 0.337|    7.098| 0.374| 0.944|16|18.0470|0.0036|16.9535|       |
Gaia DR2 4657692093258890624|084.31717780406| 0.9685|-69.09523713096| 0.8370|4657692093258890624|   -0.9751| 0.8594|   -0.724| 2.388|    0.024| 1.682| 0.000|13|20.4899|0.0124|       |       |
Gaia DR2 4657692127588686208|084.30412375885| 0.2324|-69.09548462110| 0.2271|4657692127588686208|   -0.0874| 0.2232|    0.240| 0.519|    0.171| 0.452| 0.000|13|18.7329|0.0032|17.4807|       |
Gaia DR2 4657692058869382784|084.34659246471| 0.4792|-69.10643846062| 0.4437|4657692058869382784|    0.4716| 0.4303|    3.349| 1.065|    0.842| 0.856| 0.000|13|19.5783|0.0080|       |       |
Gaia DR2 4657692093229045376|084.32803994841| 1.1040|-69.09001296012| 0.9693|4657692093229045376|    0.0782| 0.9983|    1.530| 2.535|   -0.227| 1.974| 0.000|13|20.6237|0.0130|       |       |
Gaia DR2 4657692161978290560|084.28107583448| 0.7697|-69.08338374880| 0.7643|4657692161978290560|   -0.8163| 0.8321|    3.722| 1.626|    0.254| 1.682| 0.000|14|20.2902|0.0086|       |       |
Gaia DR2 4657692166239105792|084.27365473155| 0.2430|-69.08480658455| 0.2600|4657692166239105792|    0.2944| 0.2596|    1.924| 0.513|    0.375| 0.592| 0.000|15|18.9178|0.0033|17.5572|       |
Gaia DR2 4657692161978359680|084.30082990973| 1.5596|-69.08426984724| 1.2606|4657692161978359680|    1.3477| 1.1075|   10.233| 3.664|    5.866| 3.022| 0.000| 9|20.6169|0.0144|       |       |
Gaia DR2 4657692161978365056|084.31006938184| 1.0831|-69.08946807720| 0.8949|4657692161978365056|    0.7677| 0.9004|    6.954| 2.422|    2.924| 1.768| 0.000|12|20.4679|0.0114|       |       |
Gaia DR2 4657692127565155456|084.28054031394| 0.1242|-69.08944071050| 0.1222|4657692127565155456|    2.2495| 0.1251|   20.546| 0.277|   21.117| 0.278| 0.155|13|17.7881|0.0017|16.5962|       |
Gaia DR2 4657692093258821376|084.31925719850| 0.6675|-69.09280938842| 0.6030|4657692093258821376|   -0.2057| 0.6247|    3.732| 1.507|    1.559| 1.260| 0.000|14|20.0351|0.0069|       |       |
Gaia DR2 4657692161978365440|084.31085219953| 1.7959|-69.08846905391| 1.4898|4657692161978365440|    1.5237| 1.8659|    1.977| 3.544|   -0.171| 2.985| 0.000|11|20.7749|0.0172|       |       |
Gaia DR2 4657692161948353792|084.28526259171| 0.2745|-69.08243077426| 0.2787|4657692161948353792|   -0.0636| 0.2735|    2.150| 0.587|    0.334| 0.554| 0.000|16|19.0505|0.0038|17.9169|       |
Gaia DR2 4657692161978297216|084.31553928765| 0.8027|-69.08798151654| 0.6507|4657692161978297216|    0.7803| 0.6646|   -0.381| 1.777|   -4.121| 1.230| 0.000|14|20.0680|0.0091|       |       |
Gaia DR2 4657692093204905856|084.35229282773| 0.1759|-69.09488900135| 0.1780|4657692093204905856|    0.2561| 0.1718|    1.972| 0.367|    0.634| 0.343| 0.000|16|18.4534|0.0027|17.1694|       |
Gaia DR2 4657692166239110528|084.28394113641| 0.3726|-69.08117603727| 0.3656|4657692166239110528|   -0.2949| 0.3487|    1.330| 0.799|    0.194| 0.714| 0.429|16|19.4354|0.0049|17.9572|       |
Gaia DR2 4657692161978295424|084.30886560484| 0.4105|-69.08839576584| 0.4031|4657692161978295424|    0.1299| 0.3925|    1.767| 0.866|    0.764| 0.785| 0.943|16|19.4949|0.0054|17.6913|       |
Gaia DR2 4657692093229097856|084.34136369995| 4.4969|-69.10209779010| 3.7679|4657692093229097856|          |       |         |      |         |      | 0.000| 5|20.9343|0.0319|       |       |
Gaia DR2 4657692161978296064|084.31150841998| 1.3990|-69.09436487493| 1.1963|4657692161978296064|   -0.8138| 1.1446|    2.064| 3.367|    0.739| 2.220| 0.000|11|20.6376|0.0155|       |       |
Gaia DR2 4657692093204904704|084.32925637091| 0.3664|-69.09837813302| 0.3764|4657692093204904704|   -0.0715| 0.3668|    1.863| 0.815|    0.629| 0.734| 0.967|15|19.3804|0.0049|17.5985|       |
Gaia DR2 4657692127564641664|084.29402521658| 0.2056|-69.10308279141| 0.2030|4657692127564641664|   -0.1739| 0.1985|    1.358| 0.434|    0.863| 0.400| 0.156|16|18.7027|0.0027|17.5093|       |
Gaia DR2 4657692161978294400|084.29986323627| 0.9817|-69.09408324755| 0.8147|4657692161978294400|   -0.3625| 0.8237|    1.417| 2.335|    1.013| 1.585| 0.000|12|20.3182|0.0102|       |       |
Gaia DR2 4657692161978295040|084.30525985061| 0.3429|-69.08857083392| 0.3401|4657692161978295040|   -0.6865| 0.3237|    0.599| 0.734|    0.950| 0.662| 0.000|16|19.3384|0.0043|18.0298|       |
Gaia DR2 4657692127624213376|084.30759124745| 1.8725|-69.09868473595| 1.4451|4657692127624213376|    0.3813| 1.3996|    5.251| 4.641|    4.385| 3.545| 0.000| 9|20.8651|0.0190|       |       |
Gaia DR2 4657692093258824064|084.33394753620| 0.5924|-69.09506878868| 0.5033|4657692093258824064|          |       |         |      |         |      | 0.000|13|19.8385|0.0071|       |       |
Gaia DR2 4657692093204051968|084.32316615761| 0.2522|-69.09257384381| 0.2522|4657692093204051968|    0.2089| 0.2503|    1.853| 0.521|   -0.103| 0.497| 0.000|16|18.9079|0.0035|17.5552|       |
Gaia DR2 4657692161924385024|084.28044608832| 0.4389|-69.08162754038| 0.4501|4657692161924385024|   -0.0923| 0.4644|    2.003| 0.936|    1.763| 0.953| 0.960|15|19.6352|0.0053|17.8729|       |
Gaia DR2 4657692093204051328|084.32536679478| 0.2362|-69.09731543092| 0.2513|4657692093204051328|    0.4106| 0.2426|   -0.393| 0.513|    2.297| 0.463| 0.000|14|18.8220|0.0031|17.4684|       |
Gaia DR2 4657692166239114752|084.28386041002| 0.6412|-69.08754573876| 0.5838|4657692166239114752|   -0.2929| 0.6093|    0.272| 1.340|    0.672| 1.174| 0.000|14|19.9277|0.0068|       |       |
Gaia DR2 4657692093258823168|084.32857794352| 0.7239|-69.09654998976| 0.7019|4657692093258823168|    0.2492| 0.6897|    1.825| 1.653|   -1.701| 1.356| 0.000|15|20.2513|0.0089|       |       |
Gaia DR2 4657692097519681536|084.33939994514| 0.1174|-69.10063714198| 0.1079|4657692097519681536|   -0.0148| 0.1081|    1.171| 0.263|    0.602| 0.216| 0.263|15|17.6508|0.0020|16.9860|       |
Gaia DR2 4657692093204051840|084.31674826236| 0.1554|-69.09404563037| 0.1525|4657692093204051840|    0.2589| 0.1536|    1.815| 0.326|    0.551| 0.311| 0.131|16|18.2517|0.0027|17.4665|       |
Gaia DR2 4657692093229128320|084.35077785711| 0.1968|-69.09703361971| 0.1964|4657692093229128320|   -0.0444| 0.1949|    1.550| 0.414|    0.581| 0.389| 0.734|17|18.5163|0.0025|17.2080|       |
Gaia DR2 4657692097519679744|084.34013909737| 0.1604|-69.09927830609| 0.1616|4657692097519679744|   -0.1155| 0.1600|    2.080| 0.352|    0.822| 0.320| 0.191|15|18.3425|0.0027|16.9955|       |
Gaia DR2 4657692093204051456|084.32495334389| 0.6498|-69.09556472508| 0.6190|4657692093204051456|   -0.0721| 0.6465|    4.023| 1.446|   -0.192| 1.303| 0.000|15|20.0939|0.0084|       |       |
Gaia DR2 4657692161948288000|084.26798673344| 0.4735|-69.08342567636| 0.4660|4657692161948288000|    0.4811| 0.4402|    4.055| 1.023|    0.581| 0.898| 0.000|16|19.7609|0.0064|18.2232|       |
Gaia DR2 4657692127563789056|084.31068204306| 0.2751|-69.10559360738| 0.2530|4657692127563789056|   -0.2893| 0.2500|    3.192| 0.582|    1.597| 0.499| 0.938|16|18.8451|0.0044|17.3051|       |
Gaia DR2 4657692093229059712|084.33467449220| 0.7399|-69.10054701533| 0.6257|4657692093229059712|   -0.4467| 0.6073|    1.668| 1.760|   -1.474| 1.190| 0.000|13|19.9564|0.0072|       |       |
Gaia DR2 4657692093258894336|084.32953580155| 1.9284|-69.09468140661| 1.1817|4657692093258894336|   -2.4935| 1.3371|   -3.918| 4.334|    0.500| 2.810| 0.000| 9|20.7751|0.0180|       |       |
Gaia DR2 4657692093258893696|084.32662989003| 3.9479|-69.09261578265| 3.6282|4657692093258893696|          |       |         |      |         |      | 0.000| 7|20.9340|0.0181|       |       |
Gaia DR2 4657692161926233344|084.26935711207| 0.1722|-69.08190602642| 0.1766|4657692161926233344|    0.3835| 0.1736|    2.964| 0.355|    0.150| 0.375| 0.661|16|18.2959|0.0024|16.9887|       |
Gaia DR2 4657692093258893824|084.32687359188| 1.3267|-69.09121115334| 1.0382|4657692093258893824|    1.1692| 1.1092|    7.257| 3.158|   -1.253| 2.205| 0.000|11|20.6723|0.0137|       |       |
Gaia DR2 4657692093229165568|084.35857097450| 0.3553|-69.10688624312| 0.3479|4657692093229165568|    0.3491| 0.3386|    0.779| 0.783|    0.702| 0.684| 0.232|17|19.4070|0.0054|17.6045|       |
Gaia DR2 4657692093258892032|084.32105140537| 0.9262|-69.09712322165| 0.7395|4657692093258892032|   -0.1526| 0.7928|    2.128| 2.125|    0.423| 1.539| 0.000|13|20.3207|0.0107|       |       |
Gaia DR2 4657692161978499456|084.29192501411|15.4926|-69.08923925449| 8.1452|4657692161978499456|          |       |         |      |         |      | 0.000| 5|20.9519|0.0303|       |       |
Gaia DR2 4657692097520051712|084.33894290021| 1.4898|-69.09726100901| 1.4283|4657692097520051712|    0.0283| 1.6827|   -0.510| 3.454|   -3.136| 3.544| 0.000|11|20.8219|0.0159|       |       |
Gaia DR2 4657692127588628224|084.28857294595| 0.1293|-69.09710834844| 0.1258|4657692127588628224|    0.1811| 0.1391|    1.826| 0.273|    0.505| 0.293| 0.070|13|17.8077|0.0017|16.8719|       |
Gaia DR2 4657692093229038208|084.32669163841| 0.2644|-69.09586981814| 0.2748|4657692093229038208|   -0.2836| 0.2745|    2.809| 0.568|    0.744| 0.540| 0.000|15|18.9864|0.0040|17.3367|       |
Gaia DR2 4657692093258826112|084.33923072289| 0.4572|-69.09333550935| 0.4513|4657692093258826112|    0.2608| 0.4385|    2.417| 0.991|    1.134| 0.903| 0.000|16|19.7254|0.0061|       |       |
Gaia DR2 4657692063160309888|084.34978057535| 1.6621|-69.11807114100| 1.4185|4657692063160309888|   -1.4847| 1.6434|   -6.972| 3.553|    2.623| 3.118| 0.000|12|20.8366|0.0165|       |       |
Gaia DR2 4657692058904566912|084.32178958131| 1.0913|-69.10881939465| 0.8568|4657692058904566912|   -0.2333| 0.8488|   -0.021| 2.641|   -0.491| 1.721| 0.000|13|20.4764|0.0113|       |       |
Gaia DR2 4657692161948375680|084.29075961529| 0.5215|-69.08196400911| 0.4964|4657692161948375680|    0.8403| 0.4773|    0.216| 1.132|   -1.543| 0.965| 0.000|16|19.8549|0.0064|18.0911|       |
Gaia DR2 4657692127623945216|084.28511767788| 0.5737|-69.10187541413| 0.5824|4657692127623945216|    0.8403| 0.6080|    0.878| 1.173|   -1.673| 1.362| 0.000|13|19.7650|0.0072|18.3671|       |
Gaia DR2 4657692093258905088|084.35683282958| 0.5074|-69.09685623392| 0.5301|4657692093258905088|   -0.5980| 0.4970|    2.168| 1.133|    3.055| 1.075| 0.000|16|19.8450|0.0069|       |       |
Gaia DR2 4657692058904485376|084.34459168208| 0.4553|-69.10978299506| 0.4560|4657692058904485376|    0.2535| 0.4411|    1.506| 1.003|    0.639| 0.883| 0.000|17|19.6906|0.0066|       |       |
Gaia DR2 4657692093229141376|084.35335613833| 0.4451|-69.10624423614| 0.4292|4657692093229141376|    0.7270| 0.4184|    3.201| 0.972|   -0.423| 0.834| 0.751|17|19.6690|0.0078|       |       |
Gaia DR2 4657692127588571648|084.27619158437| 0.9175|-69.09861760027| 0.7715|4657692127588571648|    0.2193| 0.7843|    2.709| 2.189|    1.121| 1.558| 0.000|14|20.4003|0.0090|18.6152|       |
Gaia DR2 4657692058869407104|084.35342372020| 0.1938|-69.11838651265| 0.2228|4657692058869407104|    0.3816| 0.2034|    1.397| 0.427|   -0.037| 0.442| 0.620|17|18.6656|0.0031|17.3900|       |
Gaia DR2 4657692161948309248|084.27340280200| 0.1357|-69.07762064475| 0.1474|4657692161948309248|   -0.2627| 0.1427|    0.877| 0.278|    0.397| 0.331| 0.000|15|18.0941|0.0030|       |       |
Gaia DR2 4657692166258909696|084.27268055671| 0.1256|-69.07788506154| 0.1241|4657692166258909696|   -0.0514| 0.1208|    1.537| 0.260|    1.281| 0.282| 0.216|14|17.7762|0.0024|16.8536|       |
Gaia DR2 4657692161978322816|084.29530761267| 0.5770|-69.09274276064| 0.6192|4657692161978322816|   -0.2952| 0.5654|    3.188| 1.331|    2.451| 1.257| 0.000|14|19.9458|0.0070|       |       |
Gaia DR2 4657692166239131392|084.30490638899| 0.1313|-69.09042250555| 0.1295|4657692166239131392|    0.1858| 0.1282|    0.857| 0.270|    2.247| 0.254| 0.214|16|17.9635|0.0019|17.1333|       |
Gaia DR2 4657692097539668480|084.32940316131| 0.8979|-69.09120756138| 0.7821|4657692097539668480|   -0.0755| 0.8408|   -1.203| 2.017|   -0.527| 1.697| 0.000|13|20.4120|0.0134|       |       |
Gaia DR2 4657692058904477056|084.31312443593| 0.4306|-69.10013119278| 0.4214|4657692058904477056|    0.8969| 0.4083|    0.765| 0.932|    1.611| 0.814| 0.000|16|19.6442|0.0064|18.0151|       |
Gaia DR2 4657692058869245056|084.31298968315| 0.7924|-69.10283739768| 0.6975|4657692058869245056|   -1.0451| 0.6863|    2.296| 1.855|    2.967| 1.406| 0.000|14|20.2519|0.0077|       |       |
Gaia DR2 4657692127623952768|084.31074415359| 0.6631|-69.09856283843| 0.6680|4657692127623952768|    0.0511| 0.6746|    5.041| 1.465|    2.762| 1.342| 0.000|15|20.1442|0.0081|18.2858|       |
Gaia DR2 4657692127623952384|084.30894346433| 0.5151|-69.09843362631| 0.5038|4657692127623952384|    0.2506| 0.4904|    1.221| 1.120|   -0.427| 0.978| 0.000|16|19.8661|0.0071|18.0721|       |
Gaia DR2 4657692166239133952|084.30939976229| 0.1683|-69.09070526036| 0.1652|4657692166239133952|   -0.1111| 0.1596|    0.678| 0.348|   -0.018| 0.320| 0.000|15|18.2554|0.0025|17.5033|       |
Gaia DR2 4657692166258911616|084.27791821869| 0.1061|-69.07692840424| 0.1010|4657692166258911616|   -0.0457| 0.1025|    1.463| 0.214|    0.639| 0.210| 0.366|14|17.4009|0.0015|16.8764|       |
Gaia DR2 4657692230644389120|084.35731283900| 0.1835|-69.08080906161| 0.2030|4657692230644389120|    0.0783| 0.1842|    2.514| 0.386|    1.083| 0.458| 0.541|15|18.4313|0.0026|17.0332|       |
Gaia DR2 4657692200618825856|084.33782860390| 0.9915|-69.08584758881| 0.8870|4657692200618825856|   -0.6933| 0.8512|    2.995| 2.227|    4.347| 1.789| 0.000|14|20.4863|0.0118|       |       |
Gaia DR2 4657692196284633472|084.34681605552| 0.1381|-69.09097969333| 0.1319|4657692196284633472|    0.1425| 0.1311|    1.409| 0.283|    0.313| 0.259| 0.475|15|17.8237|0.0020|17.0247|       |
Gaia DR2 4657692234958616320|084.34194249500| 0.3346|-69.06901890193| 0.3516|4657692234958616320|    0.4875| 0.3172|    2.182| 0.682|   -0.023| 0.695| 0.000|16|19.2857|0.0043|17.7926|       |
Gaia DR2 4657692230697858944|084.35754006026| 5.1483|-69.07807216374| 4.5156|4657692230697858944|          |       |         |      |         |      | 0.000| 6|20.9219|0.0259|       |       |
Gaia DR2 4657692200598883584|084.34030632313| 0.2300|-69.08231178210| 0.2464|4657692200598883584|    0.2114| 0.2299|    2.237| 0.490|    1.478| 0.512| 0.000|15|18.8310|0.0033|17.6106|       |
Gaia DR2 4657692269318828544|084.28702764911| 2.7152|-69.07536118461| 1.8863|4657692269318828544|          |       |         |      |         |      | 0.000| 8|20.9430|0.0269|       |       |
Gaia DR2 4657692269338301056|084.29918874632| 1.1883|-69.06984113344| 0.9299|4657692269338301056|   -1.5230| 0.9400|    4.339| 2.549|    4.309| 1.875| 0.000|10|20.4514|0.0125|       |       |
Gaia DR2 4657692196308263424|084.33042077953| 0.3272|-69.08332807581| 0.3179|4657692196308263424|   -0.2688| 0.2924|    1.273| 0.682|   -0.105| 0.605| 0.217|15|19.1720|0.0046|17.7989|       |
Gaia DR2 4657692196338292992|084.34369760707| 3.8179|-69.08635418716| 3.0471|4657692196338292992|          |       |         |      |         |      | 0.000| 7|21.1436|0.0312|       |       |
Gaia DR2 4657692196338045056|084.35599300489| 1.2727|-69.08463573902| 1.2125|4657692196338045056|    0.9379| 1.0611|    6.693| 2.993|    0.868| 2.522| 0.000|12|20.6379|0.0144|       |       |
Gaia DR2 4657692303697664384|084.31127461478| 0.1155|-69.07049727163| 0.1051|4657692303697664384|   -0.0726| 0.1018|    1.261| 0.235|    0.718| 0.212| 0.281|15|17.6320|0.0016|16.5720|       |
Gaia DR2 4657692303697664896|084.31985066097| 0.1048|-69.06759527826| 0.0957|4657692303697664896|   -0.0735| 0.0937|    2.005| 0.205|    0.503| 0.192| 0.000|15|17.5105|0.0017|17.1380|       |
Gaia DR2 4657692230698042496|084.35485019613| 4.7131|-69.08180362121| 3.8347|4657692230698042496|          |       |         |      |         |      | 0.000| 6|21.1643|0.0317|       |       |
Gaia DR2 4657692265057475456|084.31265745166| 0.1571|-69.08280789719| 0.1662|4657692265057475456|   -0.1160| 0.1686|    1.313| 0.322|    0.639| 0.354| 0.000|15|18.2830|0.0021|17.1477|       |
Gaia DR2 4657692303697662336|084.30233641480| 0.1092|-69.05918145315| 0.1061|4657692303697662336|    0.1230| 0.1066|    1.701| 0.207|    0.669| 0.215| 0.385|15|17.5965|0.0015|16.5567|       |
Gaia DR2 4657692299417213696|084.30819870564| 0.1348|-69.06827235601| 0.1412|4657692299417213696|    0.0866| 0.1405|    1.344| 0.257|    0.549| 0.281| 0.273|16|18.1256|0.0020|17.0573|       |
Gaia DR2 4657692196338041472|084.34121199850| 1.0722|-69.08082372644| 1.0175|4657692196338041472|   -0.3309| 0.8370|    2.415| 2.385|    1.067| 1.836| 0.000|12|20.2682|0.0112|       |       |
Gaia DR2 4657692265027619072|084.29792632320| 0.4664|-69.07925656066| 0.4654|4657692265027619072|    0.6384| 0.4318|    0.967| 0.998|    0.453| 0.909| 0.000|16|19.7756|0.0055|18.2818|       |
