#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-05-09T11:28:14 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5af1e13792ae	
#INFO	-out.max=1000	
#INFO	queryParameters=40	
#-oc.form=dec
#-out.max=1000
#-nav=cat:I/345&tab:{I/345/gaia2}&key:source=I/345/gaia2&HTTPPRM:&
#-c=VFTS 682
#-c.eq=J2000
#-c.r=10
#-c.u=arcmin
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=DR2Name
#-out=RA_ICRS
#RA_ICRS=!=
#-out=e_RA_ICRS
#e_RA_ICRS=!=
#-out=DE_ICRS
#DE_ICRS=!=
#-out=e_DE_ICRS
#e_DE_ICRS=!=
#-out=Source
#-out=Plx
#-out=e_Plx
#-out=pmRA
#pmRA=!= , <2 , >-2
#-out=e_pmRA
#e_pmRA=!= , <0.07
#-out=pmDE
#pmDE=!= , <2
#-out=e_pmDE
#e_pmDE=!= , <0.07
#-out=epsi
#epsi=!= , <1
#-out=Nper
#Nper=!= , >=5
#-out=Gmag
#-out=e_Gmag
#-out=RPmag
#-out=RV
#-out=e_RV
#
#INFO	-c=084.731358-69.074089,rm=10.	
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	DR2Name	(a28)	Unique source designation (unique across all Data Releases) (Gaia DR2 NNNNNNNNNNNNNNNNNNN) (designation) (1)	[ucd=meta.id]
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	e_RA_ICRS	(F7.4)	Standard error of right ascension (e_RA*cosDE) (ra_error)	[ucd=stat.error;pos.eq.ra]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	e_DE_ICRS	(F7.4)	Standard error of declination (dec_error)	[ucd=stat.error;pos.eq.dec]
#Column	Source	(I19)	Unique source identifier (unique within a particular Data Release) (source_id) (G2)	[ucd=meta.id;meta.main]
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	e_Plx	(F7.4)	? Standard error of parallax (parallax_error)	[ucd=stat.error;pos.parallax]
#Column	pmRA	(F9.3)	? Proper motion in right ascension direction (pmRA*cosDE) (pmra) (3)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F6.3)	? Standard error of proper motion in right ascension direction (pmra_error)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	? Proper motion in declination direction (pmdec) (4)	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F6.3)	? Standard error of proper motion in declination direction (pmdec_error)	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	epsi	(F6.3)	Excess noise of the source (astrometric_excess_noise) (12)	[ucd=stat.value]
#Column	Nper	(I2)	Number of visibility periods used in Astrometric solution (visibility_periods_used)	[ucd=meta.number]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	e_Gmag	(F6.4)	Standard error of G-band mean magnitude (Vega) (added by CDS) (phot_g_mean_mag_error)	[ucd=stat.error;phot.mag;stat.mean]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	RV	(F7.2)	? Spectroscopic radial velocity in the solar barycentric reference frame (radial_velocity)	[ucd=spect.dopplerVeloc.opt;pos.barycenter]
#Column	e_RV	(F5.2)	? Radial velocity error (radial_velocity_error) (30)	[ucd=stat.error;spect.dopplerVeloc.opt;pos.barycenter]
DR2Name|RA_ICRS|e_RA_ICRS|DE_ICRS|e_DE_ICRS|Source|Plx|e_Plx|pmRA|e_pmRA|pmDE|e_pmDE|epsi|Nper|Gmag|e_Gmag|RPmag|RV|e_RV
Gaia DR2 4657676154618597632|084.92018751914| 0.0785|-69.19789692800| 0.0844|4657676154618597632|   -0.0965| 0.0810|    1.047| 0.156|    1.597| 0.152| 0.430|15|16.5580|0.0023|       |       |
Gaia DR2 4657676154597837440|084.90767235717| 0.9084|-69.18533939354| 1.4215|4657676154597837440|    0.8619| 0.9551|  -10.286| 2.411|    2.082| 3.520| 3.370|13|20.6098|0.0130|       |       |
Gaia DR2 4657676115928295168|084.90398461933| 0.1728|-69.20643798158| 0.2220|4657676115928295168|   -0.1424| 0.1867|    1.338| 0.373|    0.478| 0.423| 0.522|18|18.7312|0.0028|17.4250|       |
Gaia DR2 4657675737971172608|084.88411625884| 0.1905|-69.20264172902| 0.2524|4657675737971172608|   -0.2118| 0.2209|    2.345| 0.394|   -0.109| 0.434| 0.000|18|18.9127|0.0029|17.5588|       |
Gaia DR2 4657676223338455168|084.84533916984| 1.1221|-69.17293727020| 1.0521|4657676223338455168|   -0.5625| 0.9818|    2.622| 2.698|    3.101| 2.162| 2.678|12|20.6197|0.0151|       |       |
Gaia DR2 4657676154618598656|084.92818930919| 0.0825|-69.19233261410| 0.0994|4657676154618598656|    0.0019| 0.0847|    1.844| 0.166|    1.415| 0.185| 0.000|18|17.5621|0.0016|16.8703|       |
Gaia DR2 4657676115919740672|084.92560047445| 0.2971|-69.20310089482| 0.3559|4657676115919740672|   -0.3091| 0.3072|    0.980| 0.647|    0.545| 0.704| 0.862|18|19.4913|0.0041|17.9151|       |
Gaia DR2 4657676184638591232|084.86524652504| 0.1045|-69.18942255973| 0.1264|4657676184638591232|    0.2163| 0.1141|    2.784| 0.223|    0.963| 0.250| 0.384|18|17.8740|0.0020|16.6377|       |
Gaia DR2 4657676219020268288|084.84227769944| 1.1101|-69.17649831841| 1.2536|4657676219020268288|    0.3065| 1.1115|    1.410| 2.682|   -1.873| 2.726| 0.000|11|20.7376|0.0182|       |       |
Gaia DR2 4657676223317325824|084.85516298195| 1.5881|-69.17124527628| 1.8263|4657676223317325824|    0.0573| 1.7103|    5.999| 3.480|   -0.503| 3.671| 4.850|12|20.7836|0.0212|       |       |
Gaia DR2 4657676223316549504|084.85593265713| 1.0191|-69.18202127531| 1.7013|4657676223316549504|   -2.3640| 1.0896|   -1.813| 2.609|    0.203| 3.653| 0.000|11|20.8746|0.0165|       |       |
Gaia DR2 4657676154597135488|084.93164156895| 0.9714|-69.19909214613| 1.4783|4657676154597135488|   -0.6559| 0.9753|    2.630| 2.347|    1.425| 3.090| 2.028|13|20.5171|0.0139|       |       |
Gaia DR2 4657676184638589184|084.87042834789| 0.3634|-69.19338259598| 0.4144|4657676184638589184|   -1.5679| 0.4062|    0.513| 0.745|    4.404| 0.724| 2.718|17|19.0443|0.0052|17.6728|       |
Gaia DR2 4657676150301074432|084.92964112921| 0.1901|-69.19475625139| 0.2385|4657676150301074432|   -0.1797| 0.1970|    1.385| 0.407|    0.543| 0.474| 0.000|18|18.9360|0.0033|17.5863|       |
Gaia DR2 4657676184638588800|084.84911215137| 0.1430|-69.19005510105| 0.1643|4657676184638588800|    0.3618| 0.1592|    1.424| 0.303|   -0.237| 0.325| 0.940|17|17.9507|0.0033|17.3381|       |
Gaia DR2 4657676223317324416|084.86198661428| 0.6646|-69.17343762074| 0.7823|4657676223317324416|   -0.0251| 0.6358|    2.015| 1.712|    2.787| 1.659| 0.000|16|20.3874|0.0103|       |       |
Gaia DR2 4657676219000877952|084.85659192623| 0.2881|-69.17159052531| 0.3477|4657676219000877952|   -0.1354| 0.2929|    1.103| 0.655|    0.554| 0.700| 0.124|18|19.3740|0.0045|17.6643|       |
Gaia DR2 4657676154597132288|084.92751346145| 0.4293|-69.19727888106| 0.5454|4657676154597132288|    0.7244| 0.4811|    2.896| 0.938|    3.245| 1.013| 2.551|15|19.5443|0.0074|       |       |
Gaia DR2 4657676150278863872|084.91474592513| 0.1362|-69.18781362747| 0.1716|4657676150278863872|   -0.0893| 0.1430|    1.722| 0.285|    1.000| 0.326| 0.000|18|18.4128|0.0023|17.6617|       |
Gaia DR2 4657676120237394176|084.91547918979| 0.6158|-69.20921128415| 0.7163|4657676120237394176|   -0.3791| 0.6712|    4.547| 1.275|    7.133| 1.422| 4.789|17|19.7489|0.0125|18.1602|       |
Gaia DR2 4657676223317321728|084.87276515130| 1.0087|-69.18725482407| 1.0744|4657676223317321728|    0.6764| 0.9458|   -2.589| 2.252|   -2.415| 2.484| 0.000|15|20.6993|0.0132|       |       |
Gaia DR2 4657676223316547584|084.86075241511| 0.2237|-69.17515880925| 0.2699|4657676223316547584|   -0.3175| 0.2295|    2.127| 0.525|    1.222| 0.537| 0.000|17|19.0306|0.0042|17.7631|       |
Gaia DR2 4657676219000874368|084.88206949794| 0.3398|-69.18704065529| 0.4102|4657676219000874368|   -0.2955| 0.3498|    1.340| 0.740|   -0.611| 0.809| 0.000|18|19.7237|0.0059|18.1714|       |
Gaia DR2 4657676184641136128|084.84831475269| 0.1647|-69.18600708394| 0.2003|4657676184641136128|   -0.0379| 0.1806|    1.868| 0.356|    1.173| 0.392| 0.734|19|18.5993|0.0023|17.4742|       |
Gaia DR2 4657676120237392256|084.91836604779| 1.0256|-69.20215269793| 1.0397|4657676120237392256|   -0.3870| 0.8864|    0.245| 1.932|    4.222| 1.987| 2.435|12|20.4396|0.0129|       |       |
Gaia DR2 4657676188956808832|084.84633062472| 0.2809|-69.18801522129| 0.3446|4657676188956808832|   -0.0782| 0.2982|    1.528| 0.646|    0.172| 0.703| 0.340|18|19.4454|0.0045|17.8932|       |
Gaia DR2 4657676188956801536|084.83901816046| 1.4161|-69.17989188774| 1.3888|4657676188956801536|    0.6843| 1.3053|    6.841| 3.220|   -0.302| 3.945| 0.982|10|20.6487|0.0234|       |       |
Gaia DR2 4657676154618587520|084.90969244291| 0.1537|-69.18580813177| 0.1900|4657676154618587520|    0.2067| 0.1696|    2.671| 0.313|    1.017| 0.353| 0.963|19|18.3236|0.0025|16.9418|       |
Gaia DR2 4657676326395757568|084.85711376057| 0.1040|-69.16628491007| 0.1240|4657676326395757568|   -0.0916| 0.1090|    1.006| 0.220|    0.583| 0.234| 0.169|17|17.8252|0.0018|17.1184|       |
Gaia DR2 4657676356459233792|084.84437996799| 0.3044|-69.15457691726| 0.3711|4657676356459233792|    0.0361| 0.3114|    1.565| 0.701|   -0.434| 0.757| 0.000|18|19.4429|0.0055|17.7935|       |
Gaia DR2 4657676287774723456|084.92400829160| 0.5038|-69.16752312866| 0.5704|4657676287774723456|   -0.1539| 0.4889|   -0.097| 1.235|    0.445| 1.286| 0.000|16|20.0901|0.0073|18.5404|       |
Gaia DR2 4657676360756283264|084.84573269896| 0.7817|-69.14562344359| 1.1423|4657676360756283264|   -1.5250| 0.7672|    5.135| 2.164|    5.469| 2.396| 0.000|13|20.5351|0.0151|       |       |
Gaia DR2 4657676322099509888|084.84899840756| 0.2424|-69.16825973501| 0.2811|4657676322099509888|   -0.0270| 0.2354|    0.309| 0.550|    1.298| 0.554| 0.000|16|19.0485|0.0041|17.4203|       |
Gaia DR2 4657676322134575104|084.85847999625| 0.9102|-69.16992169965| 0.8876|4657676322134575104|   -2.2719| 0.7767|   -3.975| 2.094|   -8.408| 1.814| 3.429|16|20.2184|0.0167|       |       |
Gaia DR2 4657676287774780672|084.93046562464| 0.7539|-69.16822996976| 0.9162|4657676287774780672|   -0.0760| 0.7611|    1.185| 1.914|    2.462| 2.371| 0.000|16|20.6557|0.0109|18.8140|       |
Gaia DR2 4657676356459245952|084.84767740633| 0.2540|-69.15238227407| 0.3029|4657676356459245952|   -0.1226| 0.2619|    1.682| 0.558|    0.878| 0.606| 0.000|17|19.1604|0.0043|17.7205|       |
Gaia DR2 4657676292036038144|084.90078201916| 1.6495|-69.16070702370| 1.0521|4657676292036038144|   -1.2105| 1.2021|    3.820| 3.814|   -1.387| 2.330| 4.459|11|20.4353|0.0144|       |       |
Gaia DR2 4657676287774725504|084.93425589789| 0.7492|-69.16645177940| 0.8798|4657676287774725504|   -0.3603| 0.7633|    0.567| 1.954|    3.570| 2.150| 0.000|16|20.6484|0.0115|18.5914|       |
Gaia DR2 4657676322099503616|084.84644665008| 0.1870|-69.16252226811| 0.2258|4657676322099503616|   -0.0947| 0.1952|    1.697| 0.408|    0.763| 0.447| 0.000|18|18.7714|0.0035|17.6391|       |
Gaia DR2 4657676287739914240|084.89471171791| 0.1005|-69.16638592881| 0.1113|4657676287739914240|    0.0020| 0.1036|    1.810| 0.211|    0.257| 0.217| 0.000|17|17.8225|0.0143|16.7460|       |
Gaia DR2 4657676356494235776|084.85262271377| 0.5912|-69.15248679583| 0.7706|4657676356494235776|   -0.0633| 0.5656|    0.888| 1.396|   -3.351| 1.633| 0.000|14|20.1349|0.0089|       |       |
Gaia DR2 4657676322134497536|084.85404326471| 0.6662|-69.16228621703| 0.8024|4657676322134497536|    0.1090| 0.6601|    2.279| 1.641|    2.592| 1.748| 0.000|16|20.3883|0.0098|       |       |
Gaia DR2 4657676322134496768|084.84988685978| 0.9073|-69.16325403630| 1.0637|4657676322134496768|   -0.1352| 0.8863|   -1.376| 2.123|    2.510| 2.583| 1.945|14|20.6210|0.0136|       |       |
Gaia DR2 4657676253380173952|084.89347112836| 0.2833|-69.16903642503| 0.3294|4657676253380173952|   -0.3868| 0.2755|    0.364| 0.645|    1.453| 0.724| 0.402|16|19.2648|0.0039|18.1364|       |
Gaia DR2 4657676356459254016|084.84973221721| 1.0812|-69.14653273323| 0.9767|4657676356459254016|   -0.8437| 0.8704|   -0.995| 2.570|    1.053| 2.072| 0.686|13|20.5079|0.0136|       |       |
Gaia DR2 4657676322078182528|084.88186739504| 0.0923|-69.17143745588| 0.1041|4657676322078182528|    0.0148| 0.0973|    1.967| 0.192|    0.780| 0.199| 0.000|18|17.7231|0.0014|16.5064|       |
Gaia DR2 4657676292057959168|084.89165512118| 1.4469|-69.16112966012| 1.1926|4657676292057959168|   -2.4089| 0.9580|   -2.188| 3.041|    0.858| 2.594| 0.000|10|20.6092|0.0138|       |       |
Gaia DR2 4657676253358090112|084.91645084947| 0.1577|-69.18462123414| 0.1986|4657676253358090112|    0.0102| 0.1673|    2.535| 0.346|    1.391| 0.380| 0.557|17|18.5316|0.0026|17.8035|       |
Gaia DR2 4657676360755505920|084.88259931596| 0.3630|-69.16362272465| 0.4559|4657676360755505920|   -0.2032| 0.3901|    2.278| 0.834|   -0.439| 1.016| 0.000|18|19.7379|0.0070|       |       |
Gaia DR2 4657676356439834624|084.88503187645| 0.2748|-69.16267039670| 0.3535|4657676356439834624|   -0.8152| 0.2888|    1.404| 0.620|    0.927| 0.775| 0.000|17|19.3254|0.0049|17.7012|       |
Gaia DR2 4657676292036045056|084.90987379323| 0.4598|-69.16140853584| 0.5167|4657676292036045056|   -0.5918| 0.4811|    0.119| 1.019|   -3.247| 1.076| 2.228|18|19.8118|0.0068|       |       |
Gaia DR2 4657676322134433536|084.85370105069| 0.2917|-69.15959149201| 0.3633|4657676322134433536|   -0.2888| 0.3044|   -0.058| 0.669|    0.020| 0.735| 0.000|18|19.4225|0.0049|17.8370|       |
Gaia DR2 4657676356437382656|084.85554856123| 0.0604|-69.15360789235| 0.0687|4657676356437382656|    0.1387| 0.0641|    0.733| 0.123|    3.338| 0.129| 0.000|18|16.9511|0.0011|16.1994|       |
Gaia DR2 4657676257676305024|084.89445728708| 0.3280|-69.17372774398| 0.3930|4657676257676305024|   -0.1342| 0.3605|    1.166| 0.746|   -0.114| 0.893| 0.000|17|19.6469|0.0050|18.0798|       |
Gaia DR2 4657676253413056256|084.92048280703| 0.8560|-69.18101571484| 0.8959|4657676253413056256|   -0.8586| 0.8051|    2.445| 1.977|    5.775| 2.355| 0.000|16|20.6355|0.0119|18.6477|       |
Gaia DR2 4657676292057531520|084.89908101029| 0.0489|-69.16404974229| 0.0554|4657676292057531520|   -0.1496| 0.0536|    1.760| 0.100|    0.751| 0.103| 0.000|18|16.6689|0.0011|15.6059|       |
Gaia DR2 4657676360776998656|084.87272710958| 0.0422|-69.15636090457| 0.0489|4657676360776998656|   -0.1149| 0.0444|    1.495| 0.085|    0.651| 0.089| 0.000|17|16.2368|0.0011|15.7432|       |
Gaia DR2 4657676292057526784|084.89288137741| 0.4445|-69.15747970900| 0.5344|4657676292057526784|   -0.0475| 0.4735|    1.696| 0.956|    1.408| 1.048| 2.410|18|19.6703|0.0051|       |       |
Gaia DR2 4657676322134503552|084.87286245742| 1.3033|-69.16422041734| 1.9908|4657676322134503552|   -0.4783| 1.2690|    2.101| 3.016|    2.153| 3.772| 0.000|11|20.8187|0.0143|       |       |
Gaia DR2 4657676257697796352|084.89331643987| 0.0659|-69.17908892589| 0.0790|4657676257697796352|   -0.1203| 0.0747|    1.734| 0.148|    0.858| 0.171| 0.320|17|16.9876|0.0011|15.7774|       |
Gaia DR2 4657676356494242176|084.87349378425| 0.7109|-69.16061693117| 0.7351|4657676356494242176|   -0.0448| 0.6887|    0.420| 1.538|   -1.541| 1.606| 0.000|16|20.3091|0.0084|       |       |
Gaia DR2 4657676253413110784|084.91968476929| 1.5309|-69.17657696450| 1.5453|4657676253413110784|   -0.4920| 1.4034|    1.293| 3.617|   -0.909| 4.874| 0.000|12|20.9900|0.0176|       |       |
Gaia DR2 4657676360776994560|084.85491116500| 0.7046|-69.15330996048| 0.9797|4657676360776994560|   -0.6702| 0.6734|    0.968| 1.654|   -1.902| 1.843| 1.861|12|20.1306|0.0136|       |       |
Gaia DR2 4657676326417254656|084.84219037859| 0.0695|-69.16000166435| 0.0809|4657676326417254656|   -0.1240| 0.0747|    1.457| 0.143|    0.657| 0.150| 0.241|18|17.0876|0.0015|16.4865|       |
Gaia DR2 4657676356494238720|084.86119285808| 1.1597|-69.15056988742| 1.1099|4657676356494238720|    0.7988| 1.1111|    5.376| 2.472|   -1.005| 2.661| 0.000|14|20.6644|0.0151|       |       |
Gaia DR2 4657676322132576256|084.88185107210| 1.7410|-69.17631038346| 1.6883|4657676322132576256|   -1.4576| 1.2636|    1.207| 4.039|    0.414| 3.765| 2.776|11|20.9004|0.0165|       |       |
Gaia DR2 4657676322132576640|084.88325040823| 1.2424|-69.17424320582| 1.4521|4657676322132576640|   -0.8827| 1.1074|    6.831| 2.948|    4.809| 2.776| 0.000|13|20.7791|0.0156|       |       |
Gaia DR2 4657676287772851712|084.92817806385| 0.7152|-69.17530747007| 0.8056|4657676287772851712|    1.1465| 0.6892|    0.138| 1.874|    1.311| 1.893| 0.000|14|20.4924|0.0108|18.7153|       |
Gaia DR2 4657676287739968128|084.91180512677| 0.2968|-69.16243206162| 0.3445|4657676287739968128|   -0.1708| 0.3122|   -1.212| 0.667|   -2.986| 0.734| 0.000|18|19.4924|0.0054|17.9511|       |
Gaia DR2 4657676287739923072|084.89664785894| 0.3487|-69.16010938038| 0.4021|4657676287739923072|   -0.1792| 0.3680|    1.890| 0.733|    3.842| 0.768| 2.323|18|19.1391|0.0042|17.7433|       |
Gaia DR2 4657676360777005184|084.88870509906| 0.1090|-69.16587565390| 0.1353|4657676360777005184|    0.0820| 0.1189|    1.849| 0.231|   -0.247| 0.280| 0.302|17|17.9129|0.0019|17.2107|       |
Gaia DR2 4657676356459338752|084.87947908514| 0.6364|-69.15643859663| 0.8140|4657676356459338752|   -0.0654| 0.6424|    0.360| 1.513|   -2.786| 1.865| 2.160|14|20.1485|0.0083|       |       |
Gaia DR2 4657676292057529984|084.90038900995| 0.4450|-69.16091663194| 0.4696|4657676292057529984|   -0.8175| 0.4543|    1.723| 0.936|   -0.631| 1.045| 0.000|18|19.9333|0.0070|       |       |
Gaia DR2 4657676356459353472|084.88500607803| 0.7699|-69.16148290784| 0.9602|4657676356459353472|    0.5412| 0.7948|   -0.147| 1.865|    0.705| 2.212| 3.216|15|20.2716|0.0089|       |       |
Gaia DR2 4657676322134451840|084.87856240468| 0.4760|-69.16929899064| 0.5780|4657676322134451840|    0.8333| 0.4709|    1.631| 1.143|   -2.579| 1.203| 0.000|14|19.9702|0.0077|18.0189|       |
Gaia DR2 4657676287774725120|084.93319705185| 0.9638|-69.16792213695| 1.0986|4657676287774725120|    0.6177| 0.8943|    0.055| 2.451|   -0.873| 2.521| 0.000|15|20.7242|0.0129|18.6436|       |
Gaia DR2 4657676292057529088|084.89599387281| 0.2609|-69.16186628293| 0.3155|4657676292057529088|   -0.8048| 0.2814|    1.007| 0.549|    0.138| 0.605| 1.737|18|18.8056|0.0042|17.3941|       |
Gaia DR2 4657676287774774400|084.90298904015| 0.4015|-69.15976122529| 0.4666|4657676287774774400|    0.6320| 0.4142|    2.245| 0.933|    0.595| 1.022| 0.000|18|19.8930|0.0057|18.1619|       |
Gaia DR2 4657676253414959232|084.89677593534| 0.1572|-69.17209061201| 0.1914|4657676253414959232|    0.2377| 0.1621|    1.540| 0.341|    0.381| 0.397| 0.000|18|18.5608|0.0024|17.7394|       |
Gaia DR2 4657676356494238336|084.85995261035| 0.9476|-69.15560912994| 0.9341|4657676356494238336|    0.1871| 0.8812|    6.473| 2.131|   -0.439| 2.187| 0.000|15|20.4638|0.0116|       |       |
Gaia DR2 4657676360776994176|084.85248060095| 0.1430|-69.15642415526| 0.1685|4657676360776994176|    0.0552| 0.1496|    1.662| 0.309|    1.006| 0.328| 0.145|18|18.3528|0.0021|17.4818|       |
Gaia DR2 4657676356494173440|084.88820908843| 0.3222|-69.16661805654| 0.3905|4657676356494173440|    0.3261| 0.3458|    0.540| 0.691|    0.195| 0.819| 1.822|17|19.2102|0.0045|17.7063|       |
Gaia DR2 4657676287774772608|084.89568654245| 0.4880|-69.15703215517| 0.5853|4657676287774772608|   -0.2734| 0.5121|    1.231| 1.135|    3.038| 1.329| 0.000|16|20.0567|0.0070|       |       |
Gaia DR2 4657676356494172928|084.87466698777| 0.2901|-69.15887652458| 0.3519|4657676356494172928|    0.0777| 0.2966|    1.330| 0.658|    0.063| 0.712| 0.000|17|19.3654|0.0047|17.8586|       |
Gaia DR2 4657676292057533696|084.90891268893| 0.4989|-69.16152741255| 0.8609|4657676292057533696|   -1.2637| 0.6272|    0.538| 1.154|    5.632| 2.157| 0.000|10|20.0550|0.0086|       |       |
Gaia DR2 4657676326417261824|084.86998168055| 0.2692|-69.16388357812| 0.3334|4657676326417261824|    0.0178| 0.2819|    0.027| 0.605|    0.114| 0.669| 0.000|18|19.3083|0.0047|18.0433|       |
Gaia DR2 4657676360777000320|084.87767824133| 0.0287|-69.15731744944| 0.0304|4657676360777000320|   -0.0853| 0.0302|    1.728| 0.050|    0.583| 0.055| 0.086|15|14.6464|0.0005|14.5040|       |
Gaia DR2 4657676326417259264|084.86115689762| 0.2772|-69.16230668425| 0.3387|4657676326417259264|   -0.2375| 0.2870|    1.411| 0.632|    0.227| 0.698| 0.499|16|19.2737|0.0047|17.9003|       |
Gaia DR2 4657676322134449920|084.86830856948| 0.6560|-69.16459828147| 0.8379|4657676322134449920|    0.4367| 0.6478|   -1.894| 1.641|    0.306| 1.770| 1.469|14|20.3119|0.0099|       |       |
Gaia DR2 4657676257697795968|084.89640451046| 0.0404|-69.17520294661| 0.0489|4657676257697795968|   -0.0614| 0.0456|    1.463| 0.081|    0.562| 0.098| 0.000|19|16.2886|0.0010|15.7624|       |
Gaia DR2 4657676326417260672|084.85958549461| 0.5653|-69.17027066573| 0.8177|4657676326417260672|    1.8120| 0.5491|    3.051| 1.445|   -0.033| 1.829| 0.622|15|20.1383|0.0089|       |       |
Gaia DR2 4657676322134448384|084.86229383652| 0.3628|-69.16115981323| 0.4454|4657676322134448384|   -0.1724| 0.3777|    2.539| 0.805|    1.458| 0.872| 1.366|17|19.5577|0.0055|17.9067|       |
Gaia DR2 4657676326417489920|084.87094828593| 0.5031|-69.17242358693| 0.5726|4657676326417489920|    0.8848| 0.4686|    1.845| 1.180|    1.350| 1.160| 1.072|16|19.9533|0.0065|       |       |
Gaia DR2 4657676356494246400|084.88287548830| 1.2675|-69.15836822238| 1.1602|4657676356494246400|    0.1876| 0.9730|    6.036| 2.877|   -0.333| 2.614| 3.152|13|20.4669|0.0105|       |       |
Gaia DR2 4657676257697794432|084.89433678706| 0.0610|-69.17230083096| 0.0744|4657676257697794432|    0.3686| 0.0662|    2.019| 0.124|    1.839| 0.150| 0.000|18|17.0282|0.0012|16.4081|       |
Gaia DR2 4657676253367355520|084.92993015847| 0.3669|-69.17974186263| 0.4275|4657676253367355520|   -0.3601| 0.3828|    2.018| 0.779|    0.202| 0.838| 1.606|18|19.6187|0.0051|17.9768|       |
Gaia DR2 4657676292036060032|084.92361652577| 0.3441|-69.17547091799| 0.4095|4657676292036060032|   -0.3591| 0.3558|    1.767| 0.758|    1.145| 0.806| 0.000|18|19.7373|0.0060|18.3397|       |
Gaia DR2 4657676322134447360|084.85801222276| 0.4893|-69.16172007988| 0.5982|4657676322134447360|    1.0194| 0.4777|   -4.223| 1.095|   -0.651| 1.232| 0.000|17|19.9478|0.0092|18.2307|       |
Gaia DR2 4657676322134447488|084.85869363724| 0.4387|-69.16341735431| 0.5506|4657676322134447488|    0.3348| 0.4515|    2.120| 1.013|    1.882| 1.132| 0.000|17|19.9662|0.0067|18.1226|       |
Gaia DR2 4657676322132522112|084.87281586254| 0.4913|-69.17457706481| 0.5994|4657676322132522112|    0.0480| 0.5443|    2.265| 1.246|    4.058| 1.338| 0.000|18|20.2045|0.0077|18.2300|       |
Gaia DR2 4657676287727093248|084.91345254869| 0.3256|-69.16916772024| 0.3721|4657676287727093248|   -0.5289| 0.3272|    2.181| 0.756|    1.582| 0.787| 0.000|17|19.6112|0.0047|18.1257|       |
Gaia DR2 4657676356494184960|084.85040381383| 0.6880|-69.14801478348| 0.8400|4657676356494184960|   -1.5442| 0.6953|    2.499| 1.751|    1.531| 1.901| 1.022|16|20.4443|0.0124|       |       |
Gaia DR2 4657676322132522624|084.87480885360| 0.6711|-69.17564930227| 0.7570|4657676322132522624|    0.6146| 0.6248|    4.088| 1.708|   -0.457| 1.710| 0.000|16|20.4320|0.0087|       |       |
Gaia DR2 4657676253380206080|084.90136035270| 0.7093|-69.17159354979| 0.8419|4657676253380206080|    0.2473| 0.6937|    0.825| 1.786|    1.632| 2.056| 0.000|15|20.4950|0.0092|18.5354|       |
Gaia DR2 4657676253380206208|084.90418588143| 0.2538|-69.17114109422| 0.2923|4657676253380206208|   -0.0061| 0.2446|    1.658| 0.576|    0.280| 0.598| 0.000|16|19.1727|0.0045|17.9188|       |
Gaia DR2 4657676360777460224|084.84340375619| 1.2663|-69.15495025787| 1.8481|4657676360777460224|   -0.7590| 1.2121|   -7.820| 3.513|    6.283| 3.461| 3.836|11|20.7900|0.0175|       |       |
Gaia DR2 4657676287739940224|084.90259820538| 0.3438|-69.16965313915| 0.3903|4657676287739940224|   -0.6575| 0.3485|    2.336| 0.778|    2.011| 0.802| 1.296|17|19.5255|0.0047|17.9309|       |
Gaia DR2 4657676326417698304|084.86860357713| 1.0102|-69.17059555462| 0.9682|4657676326417698304|   -0.9312| 0.8856|   -3.493| 2.353|    3.431| 2.313| 0.000|15|20.5797|0.0125|       |       |
Gaia DR2 4657676287774718976|084.90349372885| 0.5567|-69.16663240445| 0.6400|4657676287774718976|    0.7206| 0.5516|    1.556| 1.364|    1.670| 1.437| 0.000|16|20.2713|0.0088|       |       |
