#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-05-08T18:27:21 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5af1e13792ae	
#INFO	-out.max=unlimited	
#INFO	queryParameters=33	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:I/345&tab:{I/345/gaia2}&key:source=I/345/gaia2&HTTPPRM:&
#-c=VFTS682
#-c.eq=J2000
#-c.r=10
#-c.u=arcmin
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=DR2Name
#-out=RA_ICRS
#-out=e_RA_ICRS
#-out=DE_ICRS
#-out=e_DE_ICRS
#-out=Source
#-out=Plx
#-out=e_Plx
#-out=pmRA
#-out=e_pmRA
#-out=pmDE
#-out=e_pmDE
#-out=epsi
#epsi=<1
#-out=Nper
#Nper=>=5
#-out=Gmag
#Gmag=<17
#-out=e_Gmag
#-out=RPmag
#-out=RV
#-out=e_RV
#
#INFO	-c=084.731358-69.074089,rm=10.	
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	DR2Name	(a28)	Unique source designation (unique across all Data Releases) (Gaia DR2 NNNNNNNNNNNNNNNNNNN) (designation) (1)	[ucd=meta.id]
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	e_RA_ICRS	(F7.4)	Standard error of right ascension (e_RA*cosDE) (ra_error)	[ucd=stat.error;pos.eq.ra]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	e_DE_ICRS	(F7.4)	Standard error of declination (dec_error)	[ucd=stat.error;pos.eq.dec]
#Column	Source	(I19)	Unique source identifier (unique within a particular Data Release) (source_id) (G2)	[ucd=meta.id;meta.main]
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	e_Plx	(F7.4)	? Standard error of parallax (parallax_error)	[ucd=stat.error;pos.parallax]
#Column	pmRA	(F9.3)	? Proper motion in right ascension direction (pmRA*cosDE) (pmra) (3)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F6.3)	? Standard error of proper motion in right ascension direction (pmra_error)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	? Proper motion in declination direction (pmdec) (4)	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F6.3)	? Standard error of proper motion in declination direction (pmdec_error)	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	epsi	(F6.3)	Excess noise of the source (astrometric_excess_noise) (12)	[ucd=stat.value]
#Column	Nper	(I2)	Number of visibility periods used in Astrometric solution (visibility_periods_used)	[ucd=meta.number]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	e_Gmag	(F6.4)	Standard error of G-band mean magnitude (Vega) (added by CDS) (phot_g_mean_mag_error)	[ucd=stat.error;phot.mag;stat.mean]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	RV	(F7.2)	? Spectroscopic radial velocity in the solar barycentric reference frame (radial_velocity)	[ucd=spect.dopplerVeloc.opt;pos.barycenter]
#Column	e_RV	(F5.2)	? Radial velocity error (radial_velocity_error) (30)	[ucd=stat.error;spect.dopplerVeloc.opt;pos.barycenter]
DR2Name|RA_ICRS|e_RA_ICRS|DE_ICRS|e_DE_ICRS|Source|Plx|e_Plx|pmRA|e_pmRA|pmDE|e_pmDE|epsi|Nper|Gmag|e_Gmag|RPmag|RV|e_RV
Gaia DR2 4657689005161479296|084.54424589412| 0.0543|-68.92637095565| 0.0637|4657689005161479296|   -0.0228| 0.0580|    1.712| 0.097|    0.409| 0.124| 0.000|16|16.7791|0.0011|15.7630|       |
Gaia DR2 4657688936442021760|084.58273994451| 0.0185|-68.94082709745| 0.0223|4657688936442021760|    1.2622| 0.0196|   -7.033| 0.034|   10.027| 0.041| 0.000|18|14.3626|0.0003|13.8223|       |
Gaia DR2 4657689039521276160|084.66374922005| 0.0376|-68.93981653214| 0.0475|4657689039521276160|    0.0060| 0.0410|    1.833| 0.070|    0.655| 0.088| 0.158|18|15.9595|0.0012|14.8609|       |
Gaia DR2 4657689073881017984|084.67336834737| 0.0179|-68.93759851072| 0.0211|4657689073881017984|    2.0950| 0.0189|    6.277| 0.033|   18.735| 0.038| 0.000|18|14.0739|0.0004|13.4705|       |
Gaia DR2 4657689073881026560|084.69165882705| 0.0550|-68.93840920618| 0.0659|4657689073881026560|    0.0791| 0.0588|    1.465| 0.102|    0.647| 0.124| 0.121|16|16.6845|0.0011|15.7211|       |
Gaia DR2 4657689103908626560|084.63999373279| 0.0284|-68.93493843093| 0.0338|4657689103908626560|    0.0142| 0.0306|    1.682| 0.050|    0.685| 0.062| 0.000|17|15.3855|0.0005|15.0573|       |
Gaia DR2 4657689108240738304|084.63737538284| 0.0261|-68.93158005077| 0.0299|4657689108240738304|    0.9261| 0.0273|    4.048| 0.049|   -7.609| 0.055| 0.000|16|15.1094|0.0005|14.5510|       |
Gaia DR2 4657689039521314944|084.68781610278| 0.0671|-68.95082158598| 0.0832|4657689039521314944|    0.0738| 0.0715|    2.279| 0.125|    1.538| 0.162| 0.539|18|15.9283|0.0304|14.5879|       |
Gaia DR2 4657689142600452608|084.61070642154| 0.0662|-68.91466793048| 0.0780|4657689142600452608|   -0.0120| 0.0739|    1.475| 0.121|    0.219| 0.151| 0.172|16|16.9014|0.0013|15.8936|       |
Gaia DR2 4657689142600464128|084.62913865990| 0.0305|-68.91954265559| 0.0361|4657689142600464128|   -0.0375| 0.0329|    1.655| 0.054|    0.726| 0.066| 0.194|17|14.8536|0.0005|14.8669|       |
Gaia DR2 4657689211319977344|084.70287131821| 0.0519|-68.92228589012| 0.0607|4657689211319977344|   -0.0767| 0.0574|    1.763| 0.091|    0.673| 0.114| 0.000|17|16.5282|0.0009|15.6022|       |
Gaia DR2 4657689176960234240|084.68454057039| 0.0787|-68.92976046859| 0.0973|4657689176960234240|   -0.0448| 0.0884|    1.485| 0.141|   -0.606| 0.191| 0.581|17|16.5618|0.0023|16.2288|       |
Gaia DR2 4657689176960219776|084.66126152944| 0.0597|-68.91890077248| 0.0670|4657689176960219776|   -0.1618| 0.0653|    1.577| 0.103|    0.555| 0.124| 0.411|17|15.8846|0.0014|15.8811|       |
Gaia DR2 4657689245679678976|084.63402316381| 0.0542|-68.91449177696| 0.0677|4657689245679678976|   -0.0887| 0.0636|    1.853| 0.094|    0.617| 0.120| 0.252|16|16.2520|0.0028|15.1417|       |
Gaia DR2 4657689314399135360|084.57627445012| 0.0365|-68.92779814251| 0.0449|4657689314399135360|    0.5154| 0.0392|    7.484| 0.065|    7.622| 0.084| 0.000|17|15.9385|0.0008|15.4078|       |
Gaia DR2 4657689383118602240|084.55280616736| 0.0423|-68.92136464587| 0.0578|4657689383118602240|   -0.0346| 0.0466|    1.808| 0.079|    0.653| 0.114| 0.135|15|16.0358|0.0009|15.9043|       |
Gaia DR2 4657689314399136896|084.58526932166| 0.0590|-68.92233520854| 0.0710|4657689314399136896|   -0.0481| 0.0625|    1.660| 0.110|    0.085| 0.134| 0.056|16|16.8639|0.0011|15.7982|       |
Gaia DR2 4657689761077307136|084.38985196760| 0.0301|-69.18688480319| 0.0317|4657689761077307136|    0.0030| 0.0323|    1.630| 0.058|    0.690| 0.064| 0.060|18|15.6403|0.0006|15.2939|       |
Gaia DR2 4657689761077306112|084.38953695356| 0.0585|-69.18371000280| 0.0661|4657689761077306112|   -0.0704| 0.0639|    1.485| 0.115|    0.976| 0.131| 0.130|18|16.9476|0.0013|15.8333|       |
Gaia DR2 4657689761077319680|084.41670726406| 0.0588|-69.18599705351| 0.0667|4657689761077319680|   -0.1811| 0.0628|    1.385| 0.118|    0.486| 0.145| 0.000|18|16.9978|0.0023|16.1855|       |
Gaia DR2 4657690134757772288|084.41887507700| 0.0525|-69.17989189202| 0.0536|4657690134757772288|   -0.1549| 0.0535|    1.744| 0.107|    1.203| 0.110| 0.271|16|16.1696|0.0021|       |       |
Gaia DR2 4657690139034429952|084.40819426406| 0.0187|-69.17075733698| 0.0198|4657690139034429952|   -0.0577| 0.0191|    1.542| 0.037|    0.715| 0.043| 0.013|17|14.0593|0.0012|13.7656|       |
Gaia DR2 4657690139014721664|084.42894934583| 0.0455|-69.17639057819| 0.0447|4657690139014721664|    0.0126| 0.0494|    1.800| 0.082|    0.637| 0.091| 0.000|17|16.1972|0.0023|15.3744|       |
Gaia DR2 4657690139034425216|084.39396434459| 0.0513|-69.16949677866| 0.0566|4657690139034425216|    0.0899| 0.0548|    1.814| 0.104|    0.582| 0.122| 0.216|18|16.5382|0.0012|16.1534|       |
Gaia DR2 4657690203478622720|084.37539474033| 0.0354|-69.16414373749| 0.0353|4657690203478622720|   -0.0701| 0.0361|    1.567| 0.072|    0.764| 0.072| 0.158|17|15.6622|0.0007|15.3751|       |
Gaia DR2 4657690169061324672|084.41214885113| 0.0506|-69.16895464346| 0.0565|4657690169061324672|   -0.0130| 0.0541|    1.529| 0.103|    0.712| 0.122| 0.000|17|16.6623|0.0013|16.1225|       |
Gaia DR2 4657690207753893504|084.37662798376| 0.0640|-69.16679624301| 0.0691|4657690207753893504|    0.1906| 0.0690|    2.053| 0.129|    0.284| 0.141| 0.473|18|16.4500|0.0015|16.0370|       |
Gaia DR2 4657690173394179584|084.43192937686| 0.0425|-69.17084491880| 0.0422|4657690173394179584|   -0.1110| 0.0450|    1.955| 0.081|    0.595| 0.087| 0.301|18|15.4878|0.0012|14.3108|       |
Gaia DR2 4657690242113618048|084.35910393390| 0.0286|-69.14902895396| 0.0277|4657690242113618048|   -0.0474| 0.0296|    1.751| 0.055|    0.736| 0.054| 0.000|16|15.2727|0.0007|14.8658|       |
Gaia DR2 4657690207753886592|084.35908768418| 0.0229|-69.16472381726| 0.0234|4657690207753886592|   -0.0199| 0.0240|    1.926| 0.045|    0.824| 0.047| 0.110|18|14.6607|0.0006|14.4208|       |
Gaia DR2 4657690207753883776|084.35269002439| 0.0179|-69.16468442634| 0.0178|4657690207753883776|   -0.0220| 0.0187|    1.635| 0.035|    0.572| 0.036| 0.000|18|14.1951|0.0018|13.5532|       |
Gaia DR2 4657690242113627008|084.37758956656| 0.0429|-69.15356516747| 0.0379|4657690242113627008|   -0.0561| 0.0392|    1.651| 0.087|    0.411| 0.077| 0.000|16|15.9997|0.0012|15.2852|       |
Gaia DR2 4657690203478551168|084.38037731628| 0.0507|-69.16976807581| 0.0588|4657690203478551168|   -0.0858| 0.0569|    1.689| 0.104|    0.605| 0.116| 0.000|17|16.6603|0.0017|15.7094|       |
Gaia DR2 4657690134701584896|084.40225261181| 0.0226|-69.17568537238| 0.0216|4657690134701584896|   -0.0430| 0.0236|    1.715| 0.042|    0.750| 0.044| 0.104|18|14.3838|0.0005|14.0468|       |
Gaia DR2 4657690173394171776|084.41572734786| 0.0496|-69.17000448181| 0.0530|4657690173394171776|    0.5992| 0.0533|   -1.127| 0.103|    1.842| 0.108| 0.000|17|16.5622|0.0010|15.6731|       |
Gaia DR2 4657690169061330688|084.43853047503| 0.0452|-69.17044745641| 0.0445|4657690169061330688|    0.0083| 0.0463|    1.716| 0.091|    0.676| 0.089| 0.206|17|16.0264|0.0012|15.5570|       |
Gaia DR2 4657690169061330944|084.43955997386| 0.0471|-69.16656192141| 0.0485|4657690169061330944|   -0.0123| 0.0481|    1.437| 0.097|    0.559| 0.098| 0.251|17|16.0144|0.0011|15.6295|       |
Gaia DR2 4657690173394161536|084.39639528737| 0.0519|-69.16144113814| 0.0554|4657690173394161536|    0.0128| 0.0539|    1.538| 0.108|    0.655| 0.120| 0.000|18|16.6709|0.0013|16.3120|       |
Gaia DR2 4657690169061331072|084.44123512740| 0.0421|-69.17277011303| 0.0449|4657690169061331072|    0.0548| 0.0443|    1.792| 0.085|    0.660| 0.091| 0.000|18|16.3306|0.0012|15.7602|       |
Gaia DR2 4657690173394178048|084.43086193341| 0.0466|-69.16638564774| 0.0483|4657690173394178048|   -0.1209| 0.0488|    1.592| 0.096|    0.616| 0.098| 0.161|18|16.3343|0.0010|15.9811|       |
Gaia DR2 4657690173394165248|084.40212693864| 0.1130|-69.16646231839| 0.1314|4657690173394165248|    0.1319| 0.1234|    0.922| 0.230|   -0.083| 0.283| 0.985|18|16.8834|0.0021|16.3399|       |
Gaia DR2 4657690139014727808|084.43198207449| 0.0675|-69.18066502319| 0.0732|4657690139014727808|   -0.0348| 0.0739|    1.269| 0.137|    1.173| 0.148| 0.445|18|16.5520|0.0014|15.8524|       |
Gaia DR2 4657690139034504064|084.41143975451| 0.0568|-69.17432736324| 0.0595|4657690139034504064|    0.1476| 0.0581|    2.020| 0.117|    0.057| 0.130| 0.366|17|16.2686|0.0014|15.7892|       |
Gaia DR2 4657690169058576128|084.43316589268| 0.0274|-69.17658836392| 0.0271|4657690169058576128|    1.8601| 0.0297|   -7.732| 0.051|    8.319| 0.054| 0.000|18|11.8581|0.0002|11.4660|  27.10| 0.58
Gaia DR2 4657690139034440064|084.42133708626| 0.0444|-69.17716811222| 0.0453|4657690139034440064|   -0.0365| 0.0507|    1.761| 0.084|    0.827| 0.096| 0.220|17|15.9366|0.0015|15.3912|       |
Gaia DR2 4657690173394171008|084.41719463726| 0.0528|-69.16863511448| 0.0569|4657690173394171008|    0.0771| 0.0582|    2.066| 0.104|    1.029| 0.116| 0.408|18|15.8028|0.0018|15.3264|       |
Gaia DR2 4657690169119005312|084.41347958032| 0.0314|-69.16417105539| 0.0347|4657690169119005312|    0.0343| 0.0329|    1.574| 0.065|    0.591| 0.070| 0.000|17|15.5568|0.0008|15.0376|       |
Gaia DR2 4657690139014712064|084.41566856199| 0.0839|-69.17878339763| 0.0982|4657690139014712064|   -0.2734| 0.0952|    1.232| 0.163|    1.661| 0.194| 0.648|18|16.4883|0.0027|15.5544|       |
Gaia DR2 4657690139034443264|084.42946466019| 0.0463|-69.17717266480| 0.0668|4657690139034443264|   -0.0504| 0.0541|    1.608| 0.088|    1.134| 0.115| 0.132|17|16.1523|0.0017|15.4961|       |
Gaia DR2 4657690139034437376|084.41433850609| 0.0518|-69.18053780283| 0.0564|4657690139034437376|    0.1715| 0.0557|    1.867| 0.103|    0.699| 0.123| 0.444|18|15.6238|0.0009|15.2175|       |
Gaia DR2 4657690139014712320|084.42026811901| 0.0383|-69.18008902620| 0.0407|4657690139014712320|   -0.0362| 0.0410|    1.733| 0.076|    1.069| 0.085| 0.252|18|15.6256|0.0009|15.0004|       |
Gaia DR2 4657690173394180480|084.43228699338| 0.0593|-69.17281219686| 0.0646|4657690173394180480|    0.2348| 0.0629|    1.932| 0.122|    0.727| 0.131| 0.233|18|16.8315|0.0019|16.0457|       |
Gaia DR2 4657690139034441344|084.42276070199| 0.0483|-69.17968132354| 0.0512|4657690139034441344|    0.0567| 0.0509|    1.701| 0.097|    0.792| 0.105| 0.000|18|16.5687|0.0015|15.9256|       |
Gaia DR2 4657690340886172928|084.39878790979| 0.0652|-69.14451163373| 0.0622|4657690340886172928|   -0.0211| 0.0631|    1.167| 0.139|    0.734| 0.131| 0.000|16|16.8706|0.0024|16.1704|       |
Gaia DR2 4657690345192958336|084.38761263436| 0.0435|-69.14326799617| 0.0418|4657690345192958336|   -0.0646| 0.0439|    1.557| 0.090|    1.017| 0.088| 0.145|16|15.8655|0.0007|15.4145|       |
Gaia DR2 4657690379552561280|084.35467401177| 0.0298|-69.12849980551| 0.0306|4657690379552561280|   -0.1366| 0.0320|    1.676| 0.060|    0.768| 0.060| 0.199|17|14.6713|0.0004|14.6172|       |
Gaia DR2 4657690340858674048|084.35307601534| 0.0725|-69.14102712052| 0.0690|4657690340858674048|    0.0458| 0.0697|    1.674| 0.155|    0.818| 0.140| 0.214|16|16.8978|0.0015|16.5254|       |
Gaia DR2 4657690306558232704|084.44397041875|20.6281|-69.15210130252| 5.9083|4657690306558232704|          |       |         |      |         |      | 0.906| 5|16.1436|0.0043|       |       |
Gaia DR2 4657690306558232320|084.44151516294| 0.1492|-69.15301276851| 0.6553|4657690306558232320|          |       |         |      |         |      | 0.930| 8|15.6205|0.0087|       |       |
Gaia DR2 4657690379552568448|084.36595430890| 0.0319|-69.13412169141| 0.0313|4657690379552568448|   -0.0975| 0.0328|    1.561| 0.064|    0.759| 0.063| 0.000|17|15.6405|0.0021|15.1729|       |
Gaia DR2 4657690345192829184|084.35358294103| 0.0749|-69.14285981438| 0.0745|4657690345192829184|    0.0392| 0.0755|    1.933| 0.154|    0.613| 0.150| 0.319|17|16.9514|0.0014|16.3433|       |
Gaia DR2 4657690306558236416|084.44198742259| 0.1207|-69.15396189719| 0.0976|4657690306558236416|    0.1240| 0.0914|    1.534| 0.227|    0.194| 0.186| 0.356|13|16.9548|0.0037|       |       |
Gaia DR2 4657690276473389312|084.43631341275| 0.0812|-69.15505861074| 0.0835|4657690276473389312|   -0.2240| 0.0726|    1.963| 0.174|    1.465| 0.167| 0.244|15|16.9238|0.0016|16.4080|       |
Gaia DR2 4657690379552581376|084.39892178597| 0.0472|-69.13540605484| 0.0501|4657690379552581376|    0.0069| 0.0470|    1.451| 0.095|    0.627| 0.096| 0.000|15|16.2416|0.0012|15.8455|       |
Gaia DR2 4657690306558480256|084.44618132490| 0.0476|-69.15211103561| 0.0452|4657690306558480256|   -0.1353| 0.0459|    0.878| 0.098|   -0.074| 0.091| 0.349|16|14.9400|0.0010|14.6574|       |
Gaia DR2 4657690345192836736|084.37125152812| 0.0677|-69.14482857229| 0.0683|4657690345192836736|   -0.3180| 0.0722|    0.950| 0.135|    0.265| 0.133| 0.418|16|16.1840|0.0023|15.5713|       |
Gaia DR2 4657690379552579968|084.39764069089| 0.0572|-69.13252165440| 0.0599|4657690379552579968|    0.0880| 0.0553|    1.674| 0.121|    0.598| 0.119| 0.000|16|16.6520|0.0012|16.2663|       |
Gaia DR2 4657690379552579584|084.39066511865| 0.0186|-69.13699351685| 0.0179|4657690379552579584|   -0.0504| 0.0191|    1.640| 0.035|    0.786| 0.036| 0.028|16|13.5213|0.0009|13.2013|       |
Gaia DR2 4657690306523025792|084.44058424256| 0.0420|-69.15367569149| 0.0414|4657690306523025792|   -0.0745| 0.0416|    1.856| 0.085|    1.286| 0.084| 0.272|16|15.3625|0.0008|15.0894|       |
Gaia DR2 4657690306500276992|084.40362814648| 0.0407|-69.13965040916| 0.0402|4657690306500276992|   -0.1099| 0.0439|    1.578| 0.082|    0.714| 0.082| 0.000|16|16.0647|0.0011|15.7337|       |
Gaia DR2 4657690310833108864|084.41158503225| 0.0285|-69.13572194716| 0.0306|4657690310833108864|   -0.0488| 0.0283|    1.702| 0.059|    0.826| 0.060| 0.035|16|15.0790|0.0006|14.8420|       |
Gaia DR2 4657690345192846080|084.39120363371| 0.0594|-69.14951211479| 0.0656|4657690345192846080|   -0.1748| 0.0646|    1.742| 0.124|    0.850| 0.139| 0.000|17|16.8627|0.0012|16.4051|       |
Gaia DR2 4657690310833114624|084.41328848352| 0.0459|-69.14467524018| 0.0469|4657690310833114624|   -0.0212| 0.0473|    1.574| 0.093|    0.777| 0.093| 0.000|17|16.2938|0.0014|15.8077|       |
Gaia DR2 4657690310833118080|084.42482666800| 0.0328|-69.14260649607| 0.0320|4657690310833118080|    0.1268| 0.0350|    1.904| 0.064|    0.717| 0.064| 0.178|16|14.9876|0.0005|14.7484|       |
Gaia DR2 4657690310833117312|084.42043064394| 0.0600|-69.14560766515| 0.0623|4657690310833117312|    0.0315| 0.0616|    1.776| 0.123|    0.997| 0.124| 0.105|17|16.7412|0.0013|16.3224|       |
Gaia DR2 4657690379552668928|084.39501310754| 0.0284|-69.13368381403| 0.0267|4657690379552668928|   -0.0329| 0.0282|    1.630| 0.057|    0.742| 0.055| 0.000|16|15.2317|0.0006|14.9415|       |
Gaia DR2 4657690310833194880|084.44666367525| 0.0526|-69.15080837573| 0.0504|4657690310833194880|   -0.3407| 0.0508|    1.321| 0.109|    0.946| 0.102| 0.242|16|16.1160|0.0013|15.5081|       |
Gaia DR2 4657690310833194496|084.43476404503| 0.0783|-69.14980368996| 0.0846|4657690310833194496|    0.2326| 0.0749|    1.866| 0.173|    0.190| 0.166| 0.321|15|16.8915|0.0015|15.8207|       |
Gaia DR2 4657690276473455872|084.42540659646| 0.0341|-69.15039403296| 0.0334|4657690276473455872|   -0.0416| 0.0335|    1.654| 0.070|    0.747| 0.067| 0.106|16|15.5405|0.0016|14.4470|       |
Gaia DR2 4657690345192932224|084.39359344341| 0.0518|-69.15261082678| 0.0442|4657690345192932224|    0.0375| 0.0449|    1.661| 0.108|    0.474| 0.094| 0.000|15|16.1026|0.0009|15.6531|       |
Gaia DR2 4657690276473387520|084.42612720089| 0.0706|-69.16152701349| 0.0788|4657690276473387520|    0.0522| 0.0772|    1.726| 0.141|    0.514| 0.153| 0.512|18|16.5695|0.0022|15.7569|       |
Gaia DR2 4657690310833192960|084.40637606018| 0.0610|-69.13901096593| 0.0574|4657690310833192960|   -0.2116| 0.0605|    0.732| 0.133|    1.150| 0.117| 0.361|14|16.0092|0.0016|15.6341|       |
Gaia DR2 4657690276473386496|084.42661547151| 0.0335|-69.16002450651| 0.0362|4657690276473386496|   -0.0424| 0.0344|    1.609| 0.068|    0.524| 0.073| 0.090|17|15.6741|0.0007|15.3686|       |
Gaia DR2 4657690276473385344|084.42751467918| 0.0659|-69.15532684157| 0.0667|4657690276473385344|   -0.0212| 0.0586|    1.874| 0.141|    0.772| 0.131| 0.000|15|16.6599|0.0015|16.2497|       |
Gaia DR2 4657690276473389696|084.43314262925| 0.0474|-69.16083592951| 0.0529|4657690276473389696|   -0.0342| 0.0506|    1.769| 0.095|    0.920| 0.106| 0.275|18|16.1470|0.0012|15.7867|       |
Gaia DR2 4657690276473389440|084.43504646911| 0.0603|-69.15666822882| 0.0578|4657690276473389440|   -0.0084| 0.0571|    1.930| 0.123|    0.464| 0.117| 0.233|16|16.4773|0.0014|16.0761|       |
Gaia DR2 4657690448272033792|084.31950218548| 0.0372|-69.14731299801| 0.0387|4657690448272033792|   -0.0428| 0.0400|    1.599| 0.076|    0.846| 0.077| 0.000|17|15.9563|0.0009|15.4458|       |
Gaia DR2 4657690448272027264|084.30627566575| 0.0481|-69.14295372377| 0.0479|4657690448272027264|    0.0039| 0.0511|    2.061| 0.096|    0.502| 0.106| 0.259|16|12.9203|0.0059|11.7260| 293.10| 1.46
Gaia DR2 4657690448272030976|084.31849113378| 0.0626|-69.13968867854| 0.0625|4657690448272030976|   -0.0732| 0.0640|    1.918| 0.128|    0.609| 0.126| 0.110|17|16.8994|0.0012|15.8215|       |
Gaia DR2 4657690448272028928|084.31315762480| 0.0276|-69.13965207054| 0.0260|4657690448272028928|   -0.0003| 0.0282|    1.467| 0.054|    0.593| 0.052| 0.146|17|14.7065|0.0007|14.5072|       |
Gaia DR2 4657690443996720640|084.31719487517| 0.0580|-69.14555143726| 0.0571|4657690443996720640|    0.0109| 0.0590|    1.522| 0.119|    0.835| 0.116| 0.304|17|16.4479|0.0012|15.7715|       |
Gaia DR2 4657690413912295040|084.31701443809| 0.0337|-69.14801567969| 0.0354|4657690413912295040|   -0.0375| 0.0366|    1.893| 0.068|    0.608| 0.071| 0.241|17|14.7547|0.0008|13.6455|       |
Gaia DR2 4657690551351250560|084.34186822709| 0.0517|-69.13198453097| 0.0507|4657690551351250560|   -0.0782| 0.0561|    1.680| 0.104|    0.608| 0.103| 0.242|16|16.2458|0.0010|16.0235|       |
Gaia DR2 4657690551331454592|084.31188928876| 0.0654|-69.12736221398| 0.0691|4657690551331454592|   -0.1217| 0.0692|    1.789| 0.136|    0.817| 0.139| 0.260|17|16.8871|0.0011|15.7531|       |
Gaia DR2 4657690620070706432|084.28700688421| 0.0231|-69.12232425123| 0.0231|4657690620070706432|   -0.0321| 0.0248|    1.404| 0.046|    0.662| 0.045| 0.159|17|13.4939|0.0004|13.4177|       |
Gaia DR2 4657690620070710400|084.29785746569| 0.0489|-69.12727052327| 0.0521|4657690620070710400|   -0.1974| 0.0576|    1.579| 0.100|    0.688| 0.121| 0.184|15|16.2301|0.0018|15.8360|       |
Gaia DR2 4657690654430446976|084.30990406065| 0.0398|-69.10902949007| 0.0357|4657690654430446976|   -0.0558| 0.0401|    1.535| 0.074|    0.585| 0.073| 0.144|16|15.6098|0.0007|15.4282|       |
Gaia DR2 4657690551351237888|084.30614917585| 0.0319|-69.13088082020| 0.0321|4657690551351237888|   -0.0102| 0.0377|    1.606| 0.068|    0.489| 0.073| 0.000|13|15.3178|0.0006|15.1238|       |
Gaia DR2 4657690585710976000|084.32106757255| 0.0416|-69.11663056153| 0.0407|4657690585710976000|   -0.0285| 0.0422|    1.665| 0.084|    0.425| 0.082| 0.000|17|16.1831|0.0021|15.1595|       |
Gaia DR2 4657690551351243776|084.31979254972| 0.0472|-69.13309866702| 0.0469|4657690551351243776|   -0.0867| 0.0506|    1.684| 0.096|    0.750| 0.095| 0.030|16|16.3768|0.0017|15.3188|       |
Gaia DR2 4657690551351243392|084.32236861400| 0.0298|-69.13001462271| 0.0282|4657690551351243392|   -0.0696| 0.0318|    1.663| 0.059|    0.731| 0.057| 0.171|16|14.7606|0.0014|14.6287|       |
Gaia DR2 4657690581436005504|084.32850775950| 0.0713|-69.12400025814| 0.0728|4657690581436005504|    0.1966| 0.0749|    1.741| 0.143|    0.196| 0.148| 0.581|17|16.1276|0.0017|15.8188|       |
Gaia DR2 4657690551351242880|084.32070399776| 0.0515|-69.13177708714| 0.0504|4657690551351242880|   -0.1426| 0.0556|    1.716| 0.104|    0.574| 0.102| 0.241|16|16.2234|0.0012|16.0188|       |
Gaia DR2 4657690581376876672|084.35140002521| 0.0541|-69.12141895742| 0.0558|4657690581376876672|   -0.0161| 0.0557|    1.767| 0.111|    0.625| 0.112| 0.155|17|16.6076|0.0012|16.3710|       |
Gaia DR2 4657691788301872640|084.44294898134| 0.0524|-69.13907651351| 0.0567|4657691788301872640|    0.0738| 0.0548|    1.817| 0.104|    0.754| 0.109| 0.169|16|16.4542|0.0013|16.1062|       |
Gaia DR2 4657691857021312512|084.37047200066| 0.0614|-69.11466346680| 0.0587|4657691857021312512|    0.1119| 0.0643|    1.691| 0.115|    0.350| 0.127| 0.477|17|15.3417|0.0009|15.0879|       |
Gaia DR2 4657691818328769024|084.42595803236| 0.0516|-69.12064145372| 0.0494|4657691818328769024|   -0.1076| 0.0509|    1.791| 0.101|    0.733| 0.098| 0.233|16|16.0136|0.0018|15.6877|       |
Gaia DR2 4657691857021313536|084.37028022933| 0.0262|-69.11845653965| 0.0252|4657691857021313536|   -0.0177| 0.0263|    1.740| 0.052|    0.706| 0.053| 0.142|17|14.5469|0.0005|14.4547|       |
Gaia DR2 4657691891381057920|084.39253174549| 0.0605|-69.11089696488| 0.0629|4657691891381057920|   -0.0560| 0.0612|    1.751| 0.123|    0.829| 0.135| 0.000|17|16.7236|0.0015|16.2107|       |
Gaia DR2 4657691857021323776|084.39451474775| 0.0649|-69.12035430921| 0.0705|4657691857021323776|    0.0346| 0.0670|    1.891| 0.134|    1.041| 0.139| 0.000|17|16.9881|0.0019|16.5626|       |
