#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-05-09T14:54:28 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5af1e13792ae	
#INFO	-out.max=unlimited	
#INFO	queryParameters=42	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:I/345&tab:{I/345/gaia2}&key:source=I/345/gaia2&HTTPPRM:&
#-c=VFTS 682
#-c.eq=J2000
#-c.r=10
#-c.u=arcmin
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=DR2Name
#-out=RA_ICRS
#RA_ICRS=!=
#-out=e_RA_ICRS
#e_RA_ICRS=!=
#-out=DE_ICRS
#DE_ICRS=!=
#-out=e_DE_ICRS
#e_DE_ICRS=!=
#-out=Source
#-out=Plx
#Plx=<1
#-out=e_Plx
#-out=pmRA
#pmRA=-2..2
#-out=e_pmRA
#e_pmRA=<=0.1
#-out=pmDE
#pmDE=-2..2
#-out=e_pmDE
#e_pmDE=<=0.1
#-out=epsi
#epsi=<1
#-out=Nper
#Nper=>= 5
#-out=Gmag
#Gmag=<17
#-out=e_Gmag
#-out=RPmag
#-out=RV
#-out=e_RV
#
#INFO	-c=084.731358-69.074089,rm=10.	
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	DR2Name	(a28)	Unique source designation (unique across all Data Releases) (Gaia DR2 NNNNNNNNNNNNNNNNNNN) (designation) (1)	[ucd=meta.id]
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	e_RA_ICRS	(F7.4)	Standard error of right ascension (e_RA*cosDE) (ra_error)	[ucd=stat.error;pos.eq.ra]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	e_DE_ICRS	(F7.4)	Standard error of declination (dec_error)	[ucd=stat.error;pos.eq.dec]
#Column	Source	(I19)	Unique source identifier (unique within a particular Data Release) (source_id) (G2)	[ucd=meta.id;meta.main]
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	e_Plx	(F7.4)	? Standard error of parallax (parallax_error)	[ucd=stat.error;pos.parallax]
#Column	pmRA	(F9.3)	? Proper motion in right ascension direction (pmRA*cosDE) (pmra) (3)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F6.3)	? Standard error of proper motion in right ascension direction (pmra_error)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	? Proper motion in declination direction (pmdec) (4)	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F6.3)	? Standard error of proper motion in declination direction (pmdec_error)	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	epsi	(F6.3)	Excess noise of the source (astrometric_excess_noise) (12)	[ucd=stat.value]
#Column	Nper	(I2)	Number of visibility periods used in Astrometric solution (visibility_periods_used)	[ucd=meta.number]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	e_Gmag	(F6.4)	Standard error of G-band mean magnitude (Vega) (added by CDS) (phot_g_mean_mag_error)	[ucd=stat.error;phot.mag;stat.mean]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	RV	(F7.2)	? Spectroscopic radial velocity in the solar barycentric reference frame (radial_velocity)	[ucd=spect.dopplerVeloc.opt;pos.barycenter]
#Column	e_RV	(F5.2)	? Radial velocity error (radial_velocity_error) (30)	[ucd=stat.error;spect.dopplerVeloc.opt;pos.barycenter]
DR2Name|RA_ICRS|e_RA_ICRS|DE_ICRS|e_DE_ICRS|Source|Plx|e_Plx|pmRA|e_pmRA|pmDE|e_pmDE|epsi|Nper|Gmag|e_Gmag|RPmag|RV|e_RV
Gaia DR2 4657686359461706112|084.57498012030| 0.0325|-69.06934861299| 0.0358|4657686359461706112|    0.0339| 0.0336|    1.656| 0.061|    0.676| 0.068| 0.210|17|14.9569|0.0009|14.6707|       |
Gaia DR2 4657686359440941696|084.57630352022| 0.0348|-69.06728972178| 0.0382|4657686359440941696|    0.1001| 0.0366|    1.692| 0.065|   -0.592| 0.073| 0.313|17|13.1649|0.0007|12.8343|       |
Gaia DR2 4657686286460115200|084.63753066959| 0.0484|-69.08697161885| 0.0523|4657686286460115200|    0.0685| 0.0494|    1.757| 0.088|    0.478| 0.099| 0.352|15|15.0682|0.0032|14.1718|       |
Gaia DR2 4657686393821466240|084.58718895988| 0.0204|-69.06389128337| 0.0216|4657686393821466240|   -0.0195| 0.0198|    1.689| 0.039|    0.665| 0.041| 0.000|16|13.6380|0.0005|13.0408|       |
Gaia DR2 4657686286459828992|084.65723134048| 0.0271|-69.08918599797| 0.0297|4657686286459828992|    0.0040| 0.0287|    1.835| 0.050|    0.923| 0.055| 0.215|17|13.5448|0.0008|13.1427|       |
Gaia DR2 4657686428181221760|084.63665761968| 0.0330|-69.05542851134| 0.0386|4657686428181221760|   -0.0872| 0.0367|    1.789| 0.063|    0.737| 0.074| 0.195|17|15.4797|0.0016|14.9852|       |
Gaia DR2 4657686462540979328|084.65762039139| 0.0358|-69.05805798090| 0.0394|4657686462540979328|   -0.0088| 0.0377|    1.826| 0.067|    0.810| 0.076| 0.255|17|15.0917|0.0012|14.6456|       |
Gaia DR2 4657686458209694208|084.66425633686| 0.0409|-69.05214255435| 0.0524|4657686458209694208|    0.0267| 0.0483|    1.796| 0.078|    0.656| 0.096| 0.193|17|16.0561|0.0017|15.5799|       |
Gaia DR2 4657686462520312064|084.66598808259| 0.0413|-69.06144172989| 0.0441|4657686462520312064|    0.0942| 0.0428|    1.801| 0.076|    0.617| 0.085| 0.189|16|15.8132|0.0018|15.1993|       |
Gaia DR2 4657686561288882816|084.52753002896| 0.0258|-69.06253833909| 0.0323|4657686561288882816|   -0.0051| 0.0270|    1.732| 0.048|    0.488| 0.059| 0.178|15|13.0791|0.0031|12.0642| 264.76| 0.67
Gaia DR2 4657686561288886016|084.56209777905| 0.0287|-69.06347454204| 0.0274|4657686561288886016|   -0.0929| 0.0284|    1.601| 0.053|    0.708| 0.051| 0.000|16|12.8501|0.0008|12.6733|       |
Gaia DR2 4657686561288886144|084.56406258925| 0.0260|-69.06765639341| 0.0268|4657686561288886144|    0.0967| 0.0254|    1.753| 0.049|    0.517| 0.050| 0.000|17|12.7515|0.0004|12.3855|       |
Gaia DR2 4657686565620151680|084.56503669133| 0.0481|-69.06727189451| 0.0517|4657686565620151680|   -0.1929| 0.0499|    1.587| 0.094|    0.870| 0.099| 0.295|16|15.8832|0.0031|       |       |
Gaia DR2 4657686703059060224|084.54325128389| 0.0348|-69.04183754389| 0.0404|4657686703059060224|    0.0394| 0.0402|    1.678| 0.066|    0.691| 0.084| 0.176|16|15.5059|0.0008|15.4324|       |
Gaia DR2 4657686737418797056|084.55367447663| 0.0408|-69.02759430805| 0.0474|4657686737418797056|   -0.0656| 0.0457|    1.670| 0.075|    0.625| 0.091| 0.000|16|16.2312|0.0009|15.2490|       |
Gaia DR2 4657686977937032704|084.66744615406| 0.0378|-69.02009709303| 0.0501|4657686977937032704|   -0.1341| 0.0440|    1.880| 0.074|    1.112| 0.095| 0.330|17|14.0457|0.0006|13.9872|       |
Gaia DR2 4657686977937515136|084.67735247012| 0.0287|-69.01731223103| 0.0406|4657686977937515136|   -0.1066| 0.0369|    1.601| 0.058|    0.632| 0.085| 0.201|14|13.1107|0.0019|12.9440|       |
Gaia DR2 4657687115375917568|084.56099732664| 0.0311|-69.01598790191| 0.0360|4657687115375917568|    0.0491| 0.0344|    1.930| 0.057|    0.772| 0.069| 0.188|16|15.1773|0.0036|14.0034|       |
Gaia DR2 4657687115375913728|084.55141160995| 0.0298|-69.01591966926| 0.0313|4657687115375913728|    0.0047| 0.0331|    1.587| 0.058|    0.730| 0.059| 0.000|15|12.3228|0.0011|12.2072|       |
Gaia DR2 4657687252814845568|084.54024392855| 0.0424|-68.98829306620| 0.0515|4657687252814845568|   -0.0537| 0.0466|    1.732| 0.078|    0.619| 0.095| 0.000|15|16.2104|0.0012|15.1736|       |
Gaia DR2 4657687493333392256|084.81764723560| 0.0404|-69.02232743486| 0.0559|4657687493333392256|   -0.1222| 0.0508|    1.593| 0.078|    0.856| 0.096| 0.000|16|16.0197|0.0013|15.4781|       |
Gaia DR2 4657687420279855232|084.83291294339| 0.0242|-69.02023902937| 0.0293|4657687420279855232|   -0.0099| 0.0274|    1.618| 0.046|    0.626| 0.054| 0.000|18|15.1099|0.0011|14.5979|       |
Gaia DR2 4657687493333371264|084.78485754932| 0.0392|-69.01599271491| 0.0482|4657687493333371264|    0.0235| 0.0462|    1.852| 0.074|    0.790| 0.091| 0.287|18|15.4443|0.0006|15.3888|       |
Gaia DR2 4657687630772331136|084.81366209008| 0.0409|-68.99836383583| 0.0542|4657687630772331136|   -0.0119| 0.0493|    1.637| 0.077|    0.346| 0.097| 0.000|17|16.2175|0.0013|15.2382|       |
Gaia DR2 4657687562052873472|084.85200224228| 0.0358|-68.99962043901| 0.0486|4657687562052873472|    0.0336| 0.0439|    1.746| 0.068|    0.581| 0.087| 0.089|17|15.9304|0.0021|14.8499|       |
Gaia DR2 4657687733851283328|084.70170089579| 0.0386|-68.99719623125| 0.0487|4657687733851283328|   -0.1770| 0.0449|    1.830| 0.073|    1.055| 0.088| 0.282|18|15.4095|0.0007|15.3625|       |
Gaia DR2 4657687699491793280|084.77884956189| 0.0273|-69.00458997398| 0.0315|4657687699491793280|   -0.0851| 0.0294|    1.745| 0.052|    0.897| 0.057| 0.108|18|15.0398|0.0005|15.0673|       |
Gaia DR2 4657687665131987712|084.73768963230| 0.0406|-69.01589873583| 0.0516|4657687665131987712|   -0.0751| 0.0499|    1.446| 0.077|    0.583| 0.089| 0.054|17|16.1191|0.0008|15.1705|       |
Gaia DR2 4657687699491785728|084.76510014036| 0.0428|-69.00529303081| 0.0553|4657687699491785728|   -0.0844| 0.0514|    1.589| 0.080|    1.020| 0.096| 0.323|17|15.4418|0.0008|15.3641|       |
Gaia DR2 4657687802570787840|084.74111867377| 0.0387|-68.98799481763| 0.0490|4657687802570787840|   -0.0039| 0.0448|    1.827| 0.074|    0.824| 0.091| 0.168|18|16.0274|0.0035|15.0200|       |
Gaia DR2 4657688008729437312|084.80167817481| 0.0371|-68.97915680058| 0.0523|4657688008729437312|    0.0587| 0.0459|    1.704| 0.070|    0.567| 0.095| 0.000|18|16.1015|0.0010|15.1087|       |
Gaia DR2 4657688008729442944|084.81337111325| 0.0360|-68.98099786647| 0.0495|4657688008729442944|    0.0320| 0.0437|    1.693| 0.068|    0.700| 0.086| 0.218|18|15.4513|0.0032|15.3110|       |
Gaia DR2 4657688008729459072|084.83141903592| 0.0350|-68.98915379269| 0.0476|4657688008729459072|    0.0295| 0.0423|    1.620| 0.067|    0.491| 0.084| 0.111|17|15.8332|0.0045|14.7906|       |
Gaia DR2 4657687940009996416|084.85862287633| 0.0313|-68.99580581307| 0.0414|4657687940009996416|    0.0107| 0.0375|    1.626| 0.061|    0.728| 0.073| 0.188|17|15.0836|0.0006|15.0957|       |
Gaia DR2 4657688077448943744|084.87152891429| 0.0372|-68.96806970395| 0.0502|4657688077448943744|   -0.1080| 0.0439|    1.645| 0.067|    0.934| 0.083| 0.080|16|15.7197|0.0009|15.5015|       |
Gaia DR2 4657688180528128256|084.83359752084| 0.0337|-68.94606502864| 0.0452|4657688180528128256|    0.0064| 0.0396|    1.804| 0.061|    0.466| 0.080| 0.000|17|15.8572|0.0033|14.8500|       |
Gaia DR2 4657688180527966208|084.79561431898| 0.0235|-68.94634172403| 0.0325|4657688180527966208|   -0.0514| 0.0268|    1.587| 0.043|    0.705| 0.058| 0.119|18|14.5193|0.0008|14.2844|       |
Gaia DR2 4657688283607095680|084.73330791367| 0.0436|-68.96357865449| 0.0504|4657688283607095680|    0.0041| 0.0447|    1.636| 0.081|    0.692| 0.094| 0.107|18|16.2186|0.0011|15.1636|       |
Gaia DR2 4657688249247368064|084.75374961706| 0.0414|-68.95825733848| 0.0532|4657688249247368064|   -0.0604| 0.0461|    1.562| 0.078|    0.605| 0.098| 0.237|19|15.9974|0.0009|15.9334|       |
Gaia DR2 4657688249247369216|084.76165773995| 0.0339|-68.95218325179| 0.0461|4657688249247369216|   -0.0008| 0.0400|    1.911| 0.066|    1.059| 0.089| 0.239|17|15.0530|0.0005|15.1041|       |
Gaia DR2 4657688249247389184|084.77261771168| 0.0295|-68.96037595342| 0.0425|4657688249247389184|   -0.0678| 0.0349|    1.670| 0.059|    0.726| 0.089| 0.189|15|14.5075|0.0013|14.2784|       |
Gaia DR2 4657688313632701568|084.73823571149| 0.0321|-68.94809413240| 0.0384|4657688313632701568|   -0.0967| 0.0338|    1.626| 0.059|    0.890| 0.069| 0.131|18|12.7123|0.0011|12.5942|       |
Gaia DR2 4657688317966817536|084.71799357882| 0.0414|-68.94537208856| 0.0530|4657688317966817536|   -0.0708| 0.0458|    1.371| 0.078|    0.356| 0.099| 0.000|18|16.3736|0.0008|15.3583|       |
Gaia DR2 4657688558484942848|084.62230853596| 0.0370|-68.98893609494| 0.0453|4657688558484942848|   -0.0220| 0.0423|    1.934| 0.069|    0.732| 0.084| 0.000|17|16.0219|0.0011|15.0889|       |
Gaia DR2 4657688695923883648|084.62146320005| 0.0330|-68.96092125367| 0.0361|4657688695923883648|   -0.0611| 0.0330|    1.691| 0.062|    0.826| 0.067| 0.253|17|14.0946|0.0006|14.1716|       |
Gaia DR2 4657688867722521088|084.51262485752| 0.0317|-68.94011418838| 0.0370|4657688867722521088|   -0.0758| 0.0334|    1.647| 0.058|    0.870| 0.070| 0.209|17|15.1376|0.0006|15.1556|       |
Gaia DR2 4657688799003074432|084.58042195775| 0.0255|-68.95435850447| 0.0298|4657688799003074432|   -0.1103| 0.0280|    1.708| 0.046|    0.754| 0.054| 0.184|16|13.5589|0.0008|13.5051|       |
Gaia DR2 4657689039521276160|084.66374922005| 0.0376|-68.93981653214| 0.0475|4657689039521276160|    0.0060| 0.0410|    1.833| 0.070|    0.655| 0.088| 0.158|18|15.9595|0.0012|14.8609|       |
Gaia DR2 4657689103908626560|084.63999373279| 0.0284|-68.93493843093| 0.0338|4657689103908626560|    0.0142| 0.0306|    1.682| 0.050|    0.685| 0.062| 0.000|17|15.3855|0.0005|15.0573|       |
Gaia DR2 4657689142600464128|084.62913865990| 0.0305|-68.91954265559| 0.0361|4657689142600464128|   -0.0375| 0.0329|    1.655| 0.054|    0.726| 0.066| 0.194|17|14.8536|0.0005|14.8669|       |
Gaia DR2 4657689761077307136|084.38985196760| 0.0301|-69.18688480319| 0.0317|4657689761077307136|    0.0030| 0.0323|    1.630| 0.058|    0.690| 0.064| 0.060|18|15.6403|0.0006|15.2939|       |
Gaia DR2 4657690139034429952|084.40819426406| 0.0187|-69.17075733698| 0.0198|4657690139034429952|   -0.0577| 0.0191|    1.542| 0.037|    0.715| 0.043| 0.013|17|14.0593|0.0012|13.7656|       |
Gaia DR2 4657690139014721664|084.42894934583| 0.0455|-69.17639057819| 0.0447|4657690139014721664|    0.0126| 0.0494|    1.800| 0.082|    0.637| 0.091| 0.000|17|16.1972|0.0023|15.3744|       |
Gaia DR2 4657690203478622720|084.37539474033| 0.0354|-69.16414373749| 0.0353|4657690203478622720|   -0.0701| 0.0361|    1.567| 0.072|    0.764| 0.072| 0.158|17|15.6622|0.0007|15.3751|       |
Gaia DR2 4657690173394179584|084.43192937686| 0.0425|-69.17084491880| 0.0422|4657690173394179584|   -0.1110| 0.0450|    1.955| 0.081|    0.595| 0.087| 0.301|18|15.4878|0.0012|14.3108|       |
Gaia DR2 4657690242113618048|084.35910393390| 0.0286|-69.14902895396| 0.0277|4657690242113618048|   -0.0474| 0.0296|    1.751| 0.055|    0.736| 0.054| 0.000|16|15.2727|0.0007|14.8658|       |
Gaia DR2 4657690207753886592|084.35908768418| 0.0229|-69.16472381726| 0.0234|4657690207753886592|   -0.0199| 0.0240|    1.926| 0.045|    0.824| 0.047| 0.110|18|14.6607|0.0006|14.4208|       |
Gaia DR2 4657690207753883776|084.35269002439| 0.0179|-69.16468442634| 0.0178|4657690207753883776|   -0.0220| 0.0187|    1.635| 0.035|    0.572| 0.036| 0.000|18|14.1951|0.0018|13.5532|       |
Gaia DR2 4657690242113627008|084.37758956656| 0.0429|-69.15356516747| 0.0379|4657690242113627008|   -0.0561| 0.0392|    1.651| 0.087|    0.411| 0.077| 0.000|16|15.9997|0.0012|15.2852|       |
Gaia DR2 4657690134701584896|084.40225261181| 0.0226|-69.17568537238| 0.0216|4657690134701584896|   -0.0430| 0.0236|    1.715| 0.042|    0.750| 0.044| 0.104|18|14.3838|0.0005|14.0468|       |
Gaia DR2 4657690169061330688|084.43853047503| 0.0452|-69.17044745641| 0.0445|4657690169061330688|    0.0083| 0.0463|    1.716| 0.091|    0.676| 0.089| 0.206|17|16.0264|0.0012|15.5570|       |
Gaia DR2 4657690169061330944|084.43955997386| 0.0471|-69.16656192141| 0.0485|4657690169061330944|   -0.0123| 0.0481|    1.437| 0.097|    0.559| 0.098| 0.251|17|16.0144|0.0011|15.6295|       |
Gaia DR2 4657690169061331072|084.44123512740| 0.0421|-69.17277011303| 0.0449|4657690169061331072|    0.0548| 0.0443|    1.792| 0.085|    0.660| 0.091| 0.000|18|16.3306|0.0012|15.7602|       |
Gaia DR2 4657690173394178048|084.43086193341| 0.0466|-69.16638564774| 0.0483|4657690173394178048|   -0.1209| 0.0488|    1.592| 0.096|    0.616| 0.098| 0.161|18|16.3343|0.0010|15.9811|       |
Gaia DR2 4657690139034440064|084.42133708626| 0.0444|-69.17716811222| 0.0453|4657690139034440064|   -0.0365| 0.0507|    1.761| 0.084|    0.827| 0.096| 0.220|17|15.9366|0.0015|15.3912|       |
Gaia DR2 4657690169119005312|084.41347958032| 0.0314|-69.16417105539| 0.0347|4657690169119005312|    0.0343| 0.0329|    1.574| 0.065|    0.591| 0.070| 0.000|17|15.5568|0.0008|15.0376|       |
Gaia DR2 4657690139014712320|084.42026811901| 0.0383|-69.18008902620| 0.0407|4657690139014712320|   -0.0362| 0.0410|    1.733| 0.076|    1.069| 0.085| 0.252|18|15.6256|0.0009|15.0004|       |
Gaia DR2 4657690345192958336|084.38761263436| 0.0435|-69.14326799617| 0.0418|4657690345192958336|   -0.0646| 0.0439|    1.557| 0.090|    1.017| 0.088| 0.145|16|15.8655|0.0007|15.4145|       |
Gaia DR2 4657690379552561280|084.35467401177| 0.0298|-69.12849980551| 0.0306|4657690379552561280|   -0.1366| 0.0320|    1.676| 0.060|    0.768| 0.060| 0.199|17|14.6713|0.0004|14.6172|       |
Gaia DR2 4657690379552568448|084.36595430890| 0.0319|-69.13412169141| 0.0313|4657690379552568448|   -0.0975| 0.0328|    1.561| 0.064|    0.759| 0.063| 0.000|17|15.6405|0.0021|15.1729|       |
Gaia DR2 4657690379552581376|084.39892178597| 0.0472|-69.13540605484| 0.0501|4657690379552581376|    0.0069| 0.0470|    1.451| 0.095|    0.627| 0.096| 0.000|15|16.2416|0.0012|15.8455|       |
Gaia DR2 4657690306558480256|084.44618132490| 0.0476|-69.15211103561| 0.0452|4657690306558480256|   -0.1353| 0.0459|    0.878| 0.098|   -0.074| 0.091| 0.349|16|14.9400|0.0010|14.6574|       |
Gaia DR2 4657690379552579584|084.39066511865| 0.0186|-69.13699351685| 0.0179|4657690379552579584|   -0.0504| 0.0191|    1.640| 0.035|    0.786| 0.036| 0.028|16|13.5213|0.0009|13.2013|       |
Gaia DR2 4657690306523025792|084.44058424256| 0.0420|-69.15367569149| 0.0414|4657690306523025792|   -0.0745| 0.0416|    1.856| 0.085|    1.286| 0.084| 0.272|16|15.3625|0.0008|15.0894|       |
Gaia DR2 4657690306500276992|084.40362814648| 0.0407|-69.13965040916| 0.0402|4657690306500276992|   -0.1099| 0.0439|    1.578| 0.082|    0.714| 0.082| 0.000|16|16.0647|0.0011|15.7337|       |
Gaia DR2 4657690310833108864|084.41158503225| 0.0285|-69.13572194716| 0.0306|4657690310833108864|   -0.0488| 0.0283|    1.702| 0.059|    0.826| 0.060| 0.035|16|15.0790|0.0006|14.8420|       |
Gaia DR2 4657690310833114624|084.41328848352| 0.0459|-69.14467524018| 0.0469|4657690310833114624|   -0.0212| 0.0473|    1.574| 0.093|    0.777| 0.093| 0.000|17|16.2938|0.0014|15.8077|       |
Gaia DR2 4657690310833118080|084.42482666800| 0.0328|-69.14260649607| 0.0320|4657690310833118080|    0.1268| 0.0350|    1.904| 0.064|    0.717| 0.064| 0.178|16|14.9876|0.0005|14.7484|       |
Gaia DR2 4657690379552668928|084.39501310754| 0.0284|-69.13368381403| 0.0267|4657690379552668928|   -0.0329| 0.0282|    1.630| 0.057|    0.742| 0.055| 0.000|16|15.2317|0.0006|14.9415|       |
Gaia DR2 4657690276473455872|084.42540659646| 0.0341|-69.15039403296| 0.0334|4657690276473455872|   -0.0416| 0.0335|    1.654| 0.070|    0.747| 0.067| 0.106|16|15.5405|0.0016|14.4470|       |
Gaia DR2 4657690276473386496|084.42661547151| 0.0335|-69.16002450651| 0.0362|4657690276473386496|   -0.0424| 0.0344|    1.609| 0.068|    0.524| 0.073| 0.090|17|15.6741|0.0007|15.3686|       |
Gaia DR2 4657690448272033792|084.31950218548| 0.0372|-69.14731299801| 0.0387|4657690448272033792|   -0.0428| 0.0400|    1.599| 0.076|    0.846| 0.077| 0.000|17|15.9563|0.0009|15.4458|       |
Gaia DR2 4657690448272028928|084.31315762480| 0.0276|-69.13965207054| 0.0260|4657690448272028928|   -0.0003| 0.0282|    1.467| 0.054|    0.593| 0.052| 0.146|17|14.7065|0.0007|14.5072|       |
Gaia DR2 4657690413912295040|084.31701443809| 0.0337|-69.14801567969| 0.0354|4657690413912295040|   -0.0375| 0.0366|    1.893| 0.068|    0.608| 0.071| 0.241|17|14.7547|0.0008|13.6455|       |
Gaia DR2 4657690620070706432|084.28700688421| 0.0231|-69.12232425123| 0.0231|4657690620070706432|   -0.0321| 0.0248|    1.404| 0.046|    0.662| 0.045| 0.159|17|13.4939|0.0004|13.4177|       |
Gaia DR2 4657690654430446976|084.30990406065| 0.0398|-69.10902949007| 0.0357|4657690654430446976|   -0.0558| 0.0401|    1.535| 0.074|    0.585| 0.073| 0.144|16|15.6098|0.0007|15.4282|       |
Gaia DR2 4657690551351237888|084.30614917585| 0.0319|-69.13088082020| 0.0321|4657690551351237888|   -0.0102| 0.0377|    1.606| 0.068|    0.489| 0.073| 0.000|13|15.3178|0.0006|15.1238|       |
Gaia DR2 4657690585710976000|084.32106757255| 0.0416|-69.11663056153| 0.0407|4657690585710976000|   -0.0285| 0.0422|    1.665| 0.084|    0.425| 0.082| 0.000|17|16.1831|0.0021|15.1595|       |
Gaia DR2 4657690551351243776|084.31979254972| 0.0472|-69.13309866702| 0.0469|4657690551351243776|   -0.0867| 0.0506|    1.684| 0.096|    0.750| 0.095| 0.030|16|16.3768|0.0017|15.3188|       |
Gaia DR2 4657690551351243392|084.32236861400| 0.0298|-69.13001462271| 0.0282|4657690551351243392|   -0.0696| 0.0318|    1.663| 0.059|    0.731| 0.057| 0.171|16|14.7606|0.0014|14.6287|       |
Gaia DR2 4657691857021313536|084.37028022933| 0.0262|-69.11845653965| 0.0252|4657691857021313536|   -0.0177| 0.0263|    1.740| 0.052|    0.706| 0.053| 0.142|17|14.5469|0.0005|14.4547|       |
Gaia DR2 4657691891381060864|084.40341124933| 0.0259|-69.10921501290| 0.0265|4657691891381060864|    0.0070| 0.0265|    1.510| 0.055|    0.589| 0.051| 0.060|16|14.8151|0.0039|14.6523|       |
Gaia DR2 4657691857021329280|084.40275274102| 0.0316|-69.12550423087| 0.0321|4657691857021329280|    0.0397| 0.0327|    1.766| 0.062|    0.835| 0.064| 0.267|17|13.5840|0.0005|13.6209|       |
Gaia DR2 4657691887105751936|084.40036406489| 0.0267|-69.11248108766| 0.0263|4657691887105751936|   -0.0437| 0.0272|    1.665| 0.052|    0.780| 0.053| 0.197|17|13.6019|0.0006|13.5161|       |
Gaia DR2 4657691788301862400|084.41979579146| 0.0454|-69.13365300089| 0.0499|4657691788301862400|    0.0054| 0.0476|    1.632| 0.093|    0.778| 0.097| 0.000|17|16.3698|0.0012|15.9495|       |
Gaia DR2 4657691788301860864|084.41873091976| 0.0186|-69.13268383947| 0.0186|4657691788301860864|   -0.0309| 0.0192|    1.654| 0.036|    0.710| 0.036| 0.000|17|13.8175|0.0008|13.4164|       |
Gaia DR2 4657691891381055232|084.38590746507| 0.0457|-69.11130043459| 0.0486|4657691891381055232|   -0.0167| 0.0489|    1.740| 0.091|    0.756| 0.094| 0.202|17|16.0074|0.0012|15.6563|       |
Gaia DR2 4657692028819997952|084.37812765700| 0.0289|-69.08818428266| 0.0298|4657692028819997952|   -0.0463| 0.0290|    1.649| 0.056|    0.729| 0.059| 0.000|17|15.3902|0.0094|15.1522|       |
Gaia DR2 4657691960100539136|084.42100626892| 0.0401|-69.09558121258| 0.0459|4657691960100539136|    0.0813| 0.0420|    1.680| 0.080|    0.719| 0.087| 0.161|17|15.8004|0.0007|15.6143|       |
Gaia DR2 4657691921407983104|084.42257937020| 0.0412|-69.10289196891| 0.0461|4657691921407983104|   -0.0734| 0.0454|    1.414| 0.083|    0.728| 0.086| 0.059|17|15.9976|0.0008|15.0859|       |
Gaia DR2 4657691960100551424|084.44456665106| 0.0332|-69.10542161780| 0.0345|4657691960100551424|    0.0311| 0.0328|    1.764| 0.066|    0.908| 0.066| 0.120|17|15.3507|0.0006|14.9671|       |
Gaia DR2 4657692028820003456|084.40139179211| 0.0436|-69.08363855359| 0.0508|4657692028820003456|   -0.0403| 0.0472|    1.713| 0.087|    0.639| 0.095| 0.191|17|15.9615|0.0010|15.7635|       |
Gaia DR2 4657692028820011136|084.40751016741| 0.0310|-69.09596698143| 0.0323|4657692028820011136|   -0.0147| 0.0332|    1.673| 0.061|    0.675| 0.063| 0.136|17|15.0826|0.0005|14.9328|       |
Gaia DR2 4657692166258921344|084.29761761809| 0.0425|-69.08451039827| 0.0412|4657692166258921344|   -0.0839| 0.0442|    1.844| 0.083|    1.293| 0.085| 0.299|16|15.1330|0.0013|14.8130|       |
Gaia DR2 4657692166258918912|084.28564947040| 0.0501|-69.08611549655| 0.0483|4657692166258918912|   -0.0110| 0.0508|    1.711| 0.098|    0.434| 0.098| 0.163|16|16.2590|0.0011|16.0762|       |
Gaia DR2 4657692166258922496|084.29597425164| 0.0212|-69.08692854672| 0.0195|4657692166258922496|   -0.0369| 0.0214|    1.749| 0.040|    0.597| 0.040| 0.092|16|13.6859|0.0019|13.4063|       |
Gaia DR2 4657692161978349696|084.28207462101| 0.0327|-69.08495618682| 0.0343|4657692161978349696|   -0.0403| 0.0370|    1.495| 0.063|    0.885| 0.072| 0.161|15|14.9728|0.0009|14.6172|       |
Gaia DR2 4657692166258911104|084.27066101316| 0.0412|-69.08295378879| 0.0412|4657692166258911104|   -0.0032| 0.0411|    1.627| 0.083|    0.450| 0.088| 0.041|15|15.8321|0.0012|14.9326|       |
